"Superintendência","Processo","Tipo de requerimento","Fase Atual","CPF/CNPJ do titular","Titular","Municipio(s)","Substância(s)","Tipo(s) de Uso","Situação"
"Gerência Regional / GO","861370/2011","Requerimento de Registro de Licença","Licenciamento","***.414.731-**","Genildo Aprigio Rodrigues","PIRENÓPOLIS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860420/2011","Requerimento de Registro de Licença","Licenciamento","***.496.761-**","Welliton Jose Menezes","CRIXÁS - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860531/2000","Requerimento de Registro de Licença","Licenciamento","12.970.546/0001-54","DRAGA SAO BENTO E TRANSPORTES LTDA","GOIANÉSIA - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860135/2013","Requerimento de Mudança de Regime para Licenciamento","Licenciamento","***.069.721-**","Orvando Pereira Cardoso","MIMOSO DE GOIÁS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860379/2020","Requerimento de Registro de Licença","Licenciamento","13.307.354/0001-25","E. CAMARGO MINERACAO - EIRELI","JARAGUÁ - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860979/2017","Requerimento de Mudança de Regime para Licenciamento","Licenciamento","***.444.976-**","MARCIO LAMOUNIER DOS REIS","ARRAIAS - TO, MONTE ALEGRE DE GOIÁS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860173/2016","Requerimento de Registro de Licença","Licenciamento","***.325.581-**","Ademir Alves Barbosa","CROMÍNIA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861489/2015","Requerimento de Registro de Licença","Licenciamento","***.844.871-**","EDVALDO APARECIDO DE OLIVEIRA","GUARANI DE GOIÁS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860430/2013","Requerimento de Registro de Licença","Licenciamento","***.077.791-**","KENNEDY CELSO BORGES TELES","BOM JARDIM DE GOIÁS - GO, MONTES CLAROS DE GOIÁS - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860748/2015","Requerimento de Registro de Licença","Licenciamento","10.797.481/0001-61","AREIA FORTE MINERACAO LTDA","ABADIÂNIA - GO","QUARTZITO","Brita","Sim"
"Gerência Regional / GO","860737/2011","Requerimento de Registro de Licença","Licenciamento","***.093.241-**","Luiz Fernando Guerra","GOIÁS - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","861288/2012","Requerimento de Registro de Licença","Licenciamento","***.172.891-**","Egnaldo Ferreira da Cunha","MORRINHOS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860935/2011","Requerimento de Registro de Licença","Licenciamento","***.993.721-**","Joely Albino Vieira Júnior","PADRE BERNARDO - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","861556/2011","Requerimento de Registro de Licença","Licenciamento","***.946.051-**","Ana Cristina Zanini Moreira Goulart","MATRINCHÃ - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","862561/2011","Requerimento de Registro de Licença","Licenciamento","***.303.950-**","Milton Fries","MINEIROS - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","861720/2013","Requerimento de Mudança de Regime para Licenciamento","Licenciamento","***.303.806-**","Celton Hottinger Rodrigues","IPORÁ - GO, IVOLÂNDIA - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","861451/2015","Requerimento de Registro de Licença","Licenciamento","***.784.908-**","PEDRO BERNARDO LEITE","JESÚPOLIS - GO","AREIA, ARGILA","Cerâmica vermelha, Construção civil","Sim"
"Gerência Regional / GO","860429/2019","Requerimento de Registro de Licença","Licenciamento","***.201.251-**","PATRICIA DE OLIVEIRA BRITO","GUAPÓ - GO","AREIA, ARGILA","Cerâmica vermelha, Construção civil","Sim"
"Gerência Regional / GO","860127/2012","Requerimento de Registro de Licença","Licenciamento","***.030.981-**","Ligia Valdiva de Macedo e Louredo Teles","SÃO LUÍS DE MONTES BELOS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860505/2017","Requerimento de Registro de Licença","Licenciamento","***.825.121-**","ANISIO SANCHES D ABADIA","CALDAZINHA - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","860252/2018","Requerimento de Mudança de Regime para Licenciamento","Licenciamento","***.825.121-**","ANISIO SANCHES D ABADIA","CALDAZINHA - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","861696/2012","Requerimento de Registro de Licença","Licenciamento","***.464.971-**","Rogerio Leao Guimaraes","INDIARA - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","861498/2016","Requerimento de Registro de Licença","Licenciamento","15.219.706/0001-16","Jll Mineração Ltda Me","SILVÂNIA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861235/2012","Requerimento de Registro de Licença","Licenciamento","14.966.638/0001-96","MINERADORA ESTRELA LTDA","RIALMA - GO","AREIA, SAIBRO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","861180/2012","Requerimento de Registro de Licença","Licenciamento","14.966.638/0001-96","MINERADORA ESTRELA LTDA","NOVA GLÓRIA - GO, RIALMA - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","861376/2014","Requerimento de Registro de Licença","Licenciamento","00.237.518/0001-43","Construtora Caiapo Ltda","JAUPACI - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","860969/2012","Requerimento de Registro de Licença","Licenciamento","***.932.531-**","Bárbara Teixeira Lima","MINEIROS - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","861383/2011","Requerimento de Registro de Licença","Licenciamento","***.084.271-**","RAIMUNDO FRANCISCO DIAS","MAURILÂNDIA - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","861442/2014","Requerimento de Registro de Licença","Licenciamento","***.253.301-**","VANDERLUBE ALVES DE PAULA","BONÓPOLIS - GO, SÃO MIGUEL DO ARAGUAIA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860438/2009","Requerimento de Registro de Licença","Licenciamento","01.623.668/0001-58","EMAC TRANSPORTES LTDA","COCALZINHO DE GOIÁS - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","861228/2011","Requerimento de Registro de Licença","Licenciamento","***.093.901-**","Ari Jacunda da Silva","CAVALCANTE - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","861194/2011","Requerimento de Registro de Licença","Licenciamento","13.690.634/0001-65","E. C. EXTRACAO E COMERCIO DE AREIA E CASCALHO LTDA","CRIXÁS - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860483/2013","Requerimento de Registro de Licença","Licenciamento","***.753.641-**","Anderson Balbino de Medeiros","SANTO ANTÔNIO DO DESCOBERTO - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","860712/2016","Requerimento de Registro de Licença","Licenciamento","12.564.155/0001-30","Joaquim Borges Luiz","LUZIÂNIA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861721/2013","Requerimento de Mudança de Regime para Licenciamento","Licenciamento","***.303.806-**","Celton Hottinger Rodrigues","IPORÁ - GO, IVOLÂNDIA - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860018/2015","Requerimento de Registro de Licença","Licenciamento","***.256.401-**","Jeone Pinto Pereira","BELA VISTA DE GOIÁS - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","861414/2011","Requerimento de Registro de Licença","Licenciamento","***.592.191-**","Edno Donizete Soares da Cunha","CAMPINAÇU - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","862562/2011","Requerimento de Registro de Licença","Licenciamento","***.629.151-**","Joaquim Alves Carrijo","MINEIROS - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","861517/2011","Requerimento de Registro de Licença","Licenciamento","***.784.908-**","PEDRO BERNARDO LEITE","JESÚPOLIS - GO, SÃO FRANCISCO DE GOIÁS - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","861499/2011","Requerimento de Registro de Licença","Licenciamento","13.889.137/0001-90","SAMJOONG MINERACAO LTDA","HIDROLÂNDIA - GO, VARJÃO - GO","ARENITO","Construção civil","Sim"
"Gerência Regional / GO","860037/2016","Requerimento de Registro de Licença","Licenciamento","***.025.351-**","EUDES ARAUJO GALVAO JUNIOR","PETROLINA DE GOIÁS - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","860840/2015","Requerimento de Registro de Licença","Licenciamento","***.201.251-**","PATRICIA DE OLIVEIRA BRITO","GUAPÓ - GO","AREIA, ARGILA","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","861607/2013","Requerimento de Registro de Licença","Licenciamento","***.382.891-**","Sebastião Bartolomeu da Silva","GUAPÓ - GO","AREIA, ARGILA","Cerâmica vermelha, Construção civil","Sim"
"Gerência Regional / GO","862277/2011","Requerimento de Registro de Licença","Licenciamento","***.219.051-**","ARILDO PEREIRA DUARTE","CACHOEIRA DE GOIÁS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860314/2015","Requerimento de Registro de Licença","Licenciamento","***.769.961-**","Rodrigo Miguel de Araujo","NERÓPOLIS - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","860209/2014","Requerimento de Registro de Licença","Licenciamento","***.247.491-**","João Batista Flôr da Silva","PIRACANJUBA - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","862775/2011","Requerimento de Registro de Licença","Licenciamento","***.240.851-**","Aderi Inácio da Silveira","ALEXÂNIA - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","860127/2024","Requerimento de Registro de Licença","Licenciamento","***.057.686-**","ADEMAR DA SILVA","CALDAS NOVAS - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","861772/2011","Requerimento de Registro de Licença","Licenciamento","***.556.661-**","Maria do Rosário de Fátima Silva Nessralla","FORMOSA - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","862422/2011","Requerimento de Registro de Licença","Licenciamento","***.425.921-**","Marcio Grey Gonçalves Miranda","ADELÂNDIA - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","860139/2012","Requerimento de Registro de Licença","Licenciamento","***.931.081-**","Luis Antonio Toledo da Silveira","BRAZABRANTES - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","860463/2022","Requerimento de Registro de Licença","Licenciamento","***.354.761-**","MARLY MARIA DE QUEIROZ","LUZIÂNIA - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","862357/2011","Requerimento de Registro de Licença","Licenciamento","08.518.729/0001-66","TIJOLOS SAO DOMINGOS - EIRELI","ADELÂNDIA - GO, ANICUNS - GO","AREIA, ARGILA","Cerâmica vermelha, Construção civil","Sim"
"Gerência Regional / GO","860611/2023","Requerimento de Registro de Licença","Licenciamento","***.473.471-**","ADRIANO RODRIGUES PEREIRA","ABADIÂNIA - GO","AREIA, ARGILA","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","862678/2011","Requerimento de Registro de Licença","Licenciamento","***.124.461-**","Umbelino Felipe Vieira","PARAÚNA - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","860187/2012","Requerimento de Registro de Licença","Licenciamento","14.383.729/0001-07","Daniel Heringer Gadia","RIALMA - GO, RIANÁPOLIS - GO, URUANA - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","862532/2011","Requerimento de Registro de Licença","Licenciamento","12.163.749/0001-39","Consorcio Cerrado","INDIARA - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","860150/2014","Requerimento de Mudança de Regime para Licenciamento","Licenciamento","***.683.191-**","KALIL NESSRALLA NETTO","FORMOSA - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","862809/2011","Requerimento de Registro de Licença","Licenciamento","13.714.162/0001-33","FABIANA BARBOSA VINHAL","FAZENDA NOVA - GO, ISRAELÂNDIA - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860128/2012","Requerimento de Registro de Licença","Licenciamento","***.030.981-**","Ligia Valdiva de Macedo e Louredo Teles","SÃO LUÍS DE MONTES BELOS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860528/2011","Requerimento de Registro de Licença","Licenciamento","***.082.551-**","ODELIO GOMES SOBRINHO","PROFESSOR JAMIL - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860417/2012","Requerimento de Mudança de Regime para Licenciamento","Licenciamento","***.108.501-**","Josedilson Teodoro Alves","URUAÇU - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860081/2012","Requerimento de Registro de Licença","Licenciamento","***.083.011-**","Jose Carlos de Oliveira","SILVÂNIA - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860918/2024","Requerimento de Registro de Licença","Licenciamento","***.825.121-**","ANISIO SANCHES D ABADIA","CALDAZINHA - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","860157/2017","Requerimento de Registro de Licença","Licenciamento","14.747.535/0001-35","F. G. MINERACAO E TRANSPORTE LTDA","SILVÂNIA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861407/2016","Requerimento de Registro de Licença","Licenciamento","***.442.301-**","Eurípedes Erasto Sant'ana","MORRINHOS - GO, PIRACANJUBA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861871/2012","Requerimento de Registro de Licença","Licenciamento","***.464.971-**","Rogerio Leao Guimaraes","INDIARA - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","860633/2014","Requerimento de Mudança de Regime para Licenciamento","Licenciamento","15.174.400/0001-90","Pedreira Britaminas Fortaleza Ltda","PORTELÂNDIA - GO","BASALTO","Revestimento","Sim"
"Gerência Regional / GO","861580/2014","Requerimento de Registro de Licença","Licenciamento","15.219.706/0001-16","Jll Mineração Ltda Me","SILVÂNIA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860421/2019","Requerimento de Registro de Licença","Licenciamento","25.117.854/0001-83","JABURU AGROPECUARIA E CONSTRUCOES LTDA","SÃO MIGUEL DO ARAGUAIA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860729/2020","Requerimento de Mudança de Regime para Licenciamento","Licenciamento","14.966.638/0001-96","MINERADORA ESTRELA LTDA","CRIXÁS - GO, GUARINOS - GO, SANTA TEREZINHA DE GOIÁS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860332/2017","Requerimento de Registro de Licença","Licenciamento","14.945.933/0001-66","MINERACAO RG LTDA","BURITI DE GOIÁS - GO, SANCLERLÂNDIA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860913/2013","Requerimento de Mudança de Regime para Licenciamento","Licenciamento","***.610.301-**","Carlos Henrique Silva Netto","CATALÃO - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","860769/2012","Requerimento de Registro de Licença","Licenciamento","***.459.748-**","Affonso Soares de Gouvea","LUZIÂNIA - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","861065/2014","Requerimento de Mudança de Regime para Licenciamento","Licenciamento","***.003.401-**","ligia de freitas neves","EDEALINA - GO, PONTALINA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860538/2017","Requerimento de Registro de Licença","Licenciamento","10.637.588/0001-42","J.m.industria Ceramica Ltda","PETROLINA DE GOIÁS - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","861107/2012","Requerimento de Registro de Licença","Licenciamento","01.232.175/0001-97","AGROCOMA - EMPREENDIMENTOS AGROPECUARIOS & IMOBILIARIOS COSTA MARINHO LTDA","CÓRREGO DO OURO - GO, SANCLERLÂNDIA - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860989/2017","Requerimento de Mudança de Regime para Licenciamento","Licenciamento","***.873.331-**","FLAVIO HENRIQUE ROSA DO PRADO","EDEALINA - GO, PONTALINA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861402/2016","Requerimento de Registro de Licença","Licenciamento","47.207.899/0001-81","AGRO PECUARIA RIO PARAISO LTDA","JATAÍ - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","861214/2010","Requerimento de Mudança de Regime para Licenciamento","Licenciamento","14.883.253/0001-65","DIVINO CARLOS MARQUES FERNANDES","GOIÁS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861765/2013","Requerimento de Registro de Licença","Licenciamento","00.237.518/0001-43","Construtora Caiapo Ltda","MONTES CLAROS DE GOIÁS - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","860058/2019","Requerimento de Registro de Licença","Licenciamento","25.138.405/0001-11","JABURU EMPREENDIMENTOS TURISTICOS LTDA","SÃO MIGUEL DO ARAGUAIA - GO","AREIA, ARGILA, ARGILA","Cerâmica vermelha, Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860749/2019","Requerimento de Registro de Licença","Licenciamento","***.426.391-**","João Morais de Sousa","LEOPOLDO DE BULHÕES - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","861926/2012","Requerimento de Registro de Licença","Licenciamento","***.298.481-**","LUCIO MAURO RODRIGUES","ÁGUAS LINDAS DE GOIÁS - GO","ARGILA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","861376/2012","Requerimento de Registro de Licença","Licenciamento","***.387.958-**","Luiz Carlos Cuzinato","PIRACANJUBA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","862004/2012","Requerimento de Cessão parcial","Licenciamento","***.313.081-**","DENILSON BATISTA DA SILVA","ARAGOIÂNIA - GO, HIDROLÂNDIA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860311/2017","Requerimento de Registro de Licença","Licenciamento","04.336.212/0001-03","Construtora Perfil Ltda","PIRACANJUBA - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","860294/2017","Requerimento de Registro de Licença","Licenciamento","04.336.212/0001-03","Construtora Perfil Ltda","OURO VERDE DE GOIÁS - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","860791/2023","Requerimento de Registro de Licença","Licenciamento","08.781.579/0001-89","DISTRIBUIDORA DO CONSTRUTOR MATERIAIS DE CONSTRUCAO LTDA","APARECIDA DE GOIÂNIA - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","860931/2024","Requerimento de Registro de Licença","Licenciamento","08.781.579/0001-89","DISTRIBUIDORA DO CONSTRUTOR MATERIAIS DE CONSTRUCAO LTDA","APARECIDA DE GOIÂNIA - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","860392/2017","Requerimento de Mudança de Regime para Licenciamento","Licenciamento","09.688.553/0001-53","ARERRIOS MINERACAO E TRANSPORTE LTDA","ITAPIRAPUÃ - GO, MATRINCHÃ - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860180/2021","Requerimento de Registro de Licença","Licenciamento","23.742.620/0001-00","INSTTALE ENGENHARIA LTDA","ARAGARÇAS - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","860941/2016","Requerimento de Registro de Licença","Licenciamento","06.155.950/0001-71","F2 IRMAOS FERRARI TRANSPORTES LTDA","COCALZINHO DE GOIÁS - GO, PADRE BERNARDO - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","861174/2016","Requerimento de Registro de Licença","Licenciamento","06.155.950/0001-71","F2 IRMAOS FERRARI TRANSPORTES LTDA","NIQUELÂNDIA - GO, VILA PROPÍCIO - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","861026/2013","Requerimento de Registro de Licença","Licenciamento","06.155.950/0001-71","F2 IRMAOS FERRARI TRANSPORTES LTDA","NIQUELÂNDIA - GO, VILA PROPÍCIO - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860008/2008","Requerimento de Registro de Licença","Licenciamento","***.029.231-**","ANTONIO DA SILVA SARAIVA","FORMOSO - GO, SANTA TEREZA DE GOIÁS - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860114/2018","Requerimento de Cessão parcial","Licenciamento","***.074.151-**","LEANDRO CAIXETA DE SOUZA","VIANÓPOLIS - GO","AREIA, ARGILA","Cerâmica vermelha, Construção civil","Sim"
"Gerência Regional / GO","860960/2023","Requerimento de Registro de Licença","Licenciamento","***.081.741-**","ADIVANIR GOMES LOBO","SILVÂNIA - GO","AREIA, ARGILA","Cerâmica vermelha, Construção civil","Sim"
"Gerência Regional / GO","861875/2013","Requerimento de Registro de Licença","Licenciamento","10.249.419/0001-35","CARGILL BIOENERGIA LTDA.","QUIRINÓPOLIS - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","861874/2013","Requerimento de Registro de Licença","Licenciamento","10.249.419/0001-35","CARGILL BIOENERGIA LTDA.","QUIRINÓPOLIS - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","860217/2017","Requerimento de Registro de Licença","Licenciamento","10.249.419/0001-35","CARGILL BIOENERGIA LTDA.","INACIOLÂNDIA - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","861017/2022","Requerimento de Registro de Licença","Licenciamento","18.448.903/0001-03","Areia Periquitos Ltda Me","CORUMBAÍBA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860055/2015","Requerimento de Registro de Licença","Licenciamento","11.935.347/0001-42","Dmx Serviços Eireli","CIDADE OCIDENTAL - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","861436/2012","Requerimento de Registro de Licença","Licenciamento","***.003.411-**","Maria Gertrudes Fries","MINEIROS - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","861544/2012","Requerimento de Registro de Licença","Licenciamento","***.941.311-**","Marindia Zanon","POSSE - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","860426/2015","Requerimento de Registro de Licença","Licenciamento","***.862.611-**","Maria José Pereira Goulart","NERÓPOLIS - GO, OURO VERDE DE GOIÁS - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","861653/2012","Requerimento de Registro de Licença","Licenciamento","***.257.861-**","Cleumar de Jesus Borges ","MONTES CLAROS DE GOIÁS - GO","AREIA, CASCALHO, SAIBRO","Construção civil, Construção civil, Construção civil","Sim"
"Gerência Regional / GO","861620/2012","Requerimento de Registro de Licença","Licenciamento","04.336.212/0001-03","Construtora Perfil Ltda","CATALÃO - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","860337/2024","Requerimento de Registro de Licença","Licenciamento","15.605.227/0001-38","CONSTRUTORA C & D CONSTRUNORTE LTDA","SANTA TEREZINHA DE GOIÁS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860832/2024","Requerimento de Registro de Licença","Licenciamento","08.781.579/0001-89","DISTRIBUIDORA DO CONSTRUTOR MATERIAIS DE CONSTRUCAO LTDA","ARAGOIÂNIA - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","861676/2013","Requerimento de Registro de Licença","Licenciamento","09.688.553/0001-53","ARERRIOS MINERACAO E TRANSPORTE LTDA","ITAPIRAPUÃ - GO, MATRINCHÃ - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861939/2012","Requerimento de Registro de Licença","Licenciamento","***.512.971-**","FRANCISCO PEREIRA NETO","RIO VERDE - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860281/2021","Requerimento de Registro de Licença","Licenciamento","23.742.620/0001-00","INSTTALE ENGENHARIA LTDA","JUSSARA - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","861025/2013","Requerimento de Registro de Licença","Licenciamento","06.155.950/0001-71","F2 IRMAOS FERRARI TRANSPORTES LTDA","VILA PROPÍCIO - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","862163/2012","Requerimento de Registro de Licença","Licenciamento","***.724.261-**","Édson Justino da Silva","URUTAÍ - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860115/2013","Requerimento de Registro de Licença","Licenciamento","***.417.631-**","LONGUINHO LEITE DA SILVA","PIRENÓPOLIS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861400/2013","Requerimento de Mudança de Regime para Licenciamento","Licenciamento","16.829.873/0001-41","Safra Mineração, Industria e Comercio Ltda","ALEXÂNIA - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860604/2013","Requerimento de Mudança de Regime para Licenciamento","Licenciamento","13.166.181/0001-72","F C CINTRA - PEDREIRA","ARAGUAPAZ - GO","GRANITO","Brita","Sim"
"Gerência Regional / GO","860575/2017","Requerimento de Mudança de Regime para Licenciamento","Licenciamento","***.412.021-**","WALTER NUNES DE SOUZA","NOVA IGUAÇU DE GOIÁS - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","860656/2017","Requerimento de Registro de Licença","Licenciamento","***.923.931-**","Elizabete Vitorino Costa","ANÁPOLIS - GO","CASCALHO","Brita","Sim"
"Gerência Regional / GO","861970/2024","Requerimento de Registro de Licença","Licenciamento","***.140.811-**","HARLEY CARLOS MUNDIM","SILVÂNIA - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","860233/2018","Requerimento de Registro de Licença","Licenciamento","***.633.951-**","Sirlena Maria Alves da Costa","ANÁPOLIS - GO","CASCALHO","Brita","Sim"
"Gerência Regional / GO","861182/2013","Requerimento de Registro de Licença","Licenciamento","***.029.231-**","ANTONIO DA SILVA SARAIVA","FORMOSO - GO, SANTA TEREZA DE GOIÁS - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","861443/2014","Requerimento de Registro de Licença","Licenciamento","***.588.931-**","Ricardo de Araujo Souza","LEOPOLDO DE BULHÕES - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861109/2014","Requerimento de Registro de Licença","Licenciamento","***.074.151-**","LEANDRO CAIXETA DE SOUZA","VIANÓPOLIS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860483/2014","Requerimento de Registro de Licença","Licenciamento","***.546.861-**","Cleiton Cesar de Melo","CATALÃO - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","862211/2012","Requerimento de Registro de Licença","Licenciamento","***.890.258-**","Osvaldo Pinto Fiuza","INDIARA - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","860093/2021","Requerimento de Registro de Licença","Licenciamento","***.862.471-**","LAZARO VIEIRA SOBRINHO","ARAÇU - GO, ITABERAÍ - GO","AREIA, ARGILA","Cerâmica vermelha, Construção civil","Sim"
"Gerência Regional / GO","860414/2014","Requerimento de Registro de Licença","Licenciamento","15.353.993/0001-52","Draga Brandao Ltda Me","CAMPESTRE DE GOIÁS - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860137/2013","Requerimento de Registro de Licença","Licenciamento","***.796.201-**","OLMIR RONCEN","IACIARA - GO","CALCÁRIO DOLOMÍTICO, CALCÁRIO DOLOMÍTICO","Brita, Corretivo de solo","Sim"
