"Superintendência","Processo","Tipo de requerimento","Fase Atual","CPF/CNPJ do titular","Titular","Municipio(s)","Substância(s)","Tipo(s) de Uso","Situação"
"Gerência Regional / GO","860048/2002","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","04.656.140/0001-73","RS TREINAMENTO E CONSULTORIA LTDA","GOIANÁPOLIS - GO, GOIÂNIA - GO","GNAISSE","Demais substâncias","Sim"
"Gerência Regional / GO","861167/2001","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","04.656.140/0001-73","RS TREINAMENTO E CONSULTORIA LTDA","ALEXÂNIA - GO","GNAISSE","Demais substâncias","Sim"
"Gerência Regional / GO","861166/2001","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","04.656.140/0001-73","RS TREINAMENTO E CONSULTORIA LTDA","ALEXÂNIA - GO","AREIA, GNAISSE","Industrial, Industrial","Sim"
"Gerência Regional / GO","861128/2016","Requerimento de Disponibilidade para lavra","Requerimento de Lavra","04.656.140/0001-73","RS TREINAMENTO E CONSULTORIA LTDA","PIRENÓPOLIS - GO","MINÉRIO DE OURO, QUARTZITO","Industrial, Revestimento","Sim"
"Gerência Regional / GO","860794/2013","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","05.695.212/0001-54","MINERAÇÃO & TRANSPORTE NOSSA SENHORA APARECIDA LTDA","CAÇU - GO, SANTA VITÓRIA - MG","AREIA","Construção civil","Sim"
"Gerência Regional / MG","831997/2022","Requerimento de Lavra - Leilão","Requerimento de Lavra","05.695.212/0001-54","MINERAÇÃO & TRANSPORTE NOSSA SENHORA APARECIDA LTDA","SANTA VITÓRIA - MG, SÃO SIMÃO - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861303/2024","Requerimento de Lavra - Leilão","Requerimento de Lavra","05.695.212/0001-54","MINERAÇÃO & TRANSPORTE NOSSA SENHORA APARECIDA LTDA","GOUVELÂNDIA - GO, QUIRINÓPOLIS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860832/2018","Requerimento de Cessão parcial","Requerimento de Lavra","05.695.212/0001-54","MINERAÇÃO & TRANSPORTE NOSSA SENHORA APARECIDA LTDA","CAÇU - GO, SANTA VITÓRIA - MG","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860240/2018","Requerimento de Mudança de Regime para Aut. de Pesquisa","Requerimento de Lavra","07.478.600/0001-09","CERAMIKALYS INDUSTRIA CERAMICA E COMERCIO LTDA","COCALZINHO DE GOIÁS - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860236/2014","Requerimento de Cessão parcial","Requerimento de Lavra","07.478.600/0001-09","CERAMIKALYS INDUSTRIA CERAMICA E COMERCIO LTDA","ÁGUAS LINDAS DE GOIÁS - GO, COCALZINHO DE GOIÁS - GO","AREIA, SAIBRO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","861349/2007","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","07.478.600/0001-09","CERAMIKALYS INDUSTRIA CERAMICA E COMERCIO LTDA","ÁGUAS LINDAS DE GOIÁS - GO, COCALZINHO DE GOIÁS - GO","AREIA, MINÉRIO DE OURO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","861106/2015","Requerimento de Mudança de Regime para Aut. de Pesquisa","Requerimento de Lavra","07.478.600/0001-09","CERAMIKALYS INDUSTRIA CERAMICA E COMERCIO LTDA","COCALZINHO DE GOIÁS - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860415/2012","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","07.478.600/0001-09","CERAMIKALYS INDUSTRIA CERAMICA E COMERCIO LTDA","COCALZINHO DE GOIÁS - GO, PADRE BERNARDO - GO","CALCÁRIO, CALCÁRIO","Brita, Fabricação de cimento","Sim"
"Gerência Regional / GO","860492/2014","Requerimento de Cessão parcial","Requerimento de Lavra","05.163.702/0001-00","MG MINERACAO GREEN GOLD EIRELI","CRISTALINA - GO","AREIA, QUARTZITO","Brita, Construção civil","Sim"
"Gerência Regional / GO","860134/1994","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","05.163.702/0001-00","MG MINERACAO GREEN GOLD EIRELI","CRISTALINA - GO","AREIA, ARGILA, MÁRMORE, QUARTZITO, QUARTZO","Construção civil, Construção civil, Demais substâncias, Demais substâncias, Revestimento","Sim"
"Gerência Regional / GO","862022/2011","Requerimento de Cessão parcial","Requerimento de Lavra","07.282.674/0001-75","AREIA SAO TOMAZ EIRELI","MONTIVIDIU - GO","AREIA, MINÉRIO DE OURO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860404/2004","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","08.164.804/0001-38","LMF IRMAOS EXTRACAO COMERCIO E TRANSPORTE DE AREIA LTDA","PIRES DO RIO - GO, URUTAÍ - GO","AREIA, CASCALHO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860805/2023","Requerimento de Cessão parcial","Requerimento de Lavra","05.036.167/0001-26","SEBA COMERCIO E INDUSTRIA LTDA","CORUMBAÍBA - GO, IPAMERI - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860774/2016","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","05.036.167/0001-26","SEBA COMERCIO E INDUSTRIA LTDA","CALDAS NOVAS - GO, CORUMBAÍBA - GO, IPAMERI - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861555/2011","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","05.036.167/0001-26","SEBA COMERCIO E INDUSTRIA LTDA","CALDAS NOVAS - GO, IPAMERI - GO","AREIA, MINÉRIO DE OURO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","861550/2011","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","05.036.167/0001-26","SEBA COMERCIO E INDUSTRIA LTDA","CALDAS NOVAS - GO, IPAMERI - GO","AREIA, MINÉRIO DE OURO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860902/2013","Requerimento de Cessão parcial","Requerimento de Lavra","05.036.167/0001-26","SEBA COMERCIO E INDUSTRIA LTDA","CALDAS NOVAS - GO, IPAMERI - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861500/2014","Requerimento de Disponibilidade para pesquisa","Requerimento de Lavra","73.956.088/0001-93","ZEUS MINERACAO LTDA","CAVALCANTE - GO","MINÉRIO DE MANGANÊS","Industrial","Sim"
"Gerência Regional / GO","861340/2021","Requerimento de Lavra - Leilão","Requerimento de Lavra","03.910.327/0001-99","PEDREIRA RIO CLARO LTDA","JATAÍ - GO","BASALTO","Brita","Sim"
"Gerência Regional / GO","860505/2014","Requerimento de Disponibilidade para pesquisa","Requerimento de Lavra","04.596.259/0001-06","MINERACAO CAPA BRANCA LTDA","RIO VERDE - GO","CALCÁRIO, CALCÁRIO CALCÍTICO","Corretivo de solo, Corretivo de solo","Sim"
"Gerência Regional / GO","861420/2015","Requerimento de Disponibilidade para lavra","Requerimento de Lavra","05.195.728/0001-30","CORCOVADO GRANITOS LTDA","NOVA ROMA - GO","QUARTZITO","Industrial","Sim"
"Gerência Regional / GO","860833/2000","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","05.284.606/0001-10","PLANALTO EXTRACAO DE AREIA LTDA","PLANALTINA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861496/2014","Requerimento de Disponibilidade para lavra","Requerimento de Lavra","05.979.543/0001-16","PEDREIRA ANAPOLIS LTDA","NERÓPOLIS - GO","GRANITO","Construção civil","Sim"
"Gerência Regional / GO","860984/2007","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","05.947.648/0001-93","Consórcio Marins Pavotec","URUAÇU - GO","GNAISSE","Revestimento","Sim"
"Gerência Regional / GO","861365/2009","Requerimento de Cessão parcial","Requerimento de Lavra","06.220.490/0001-18","Calcario Uruaçu Ltda","URUAÇU - GO","CALCÁRIO DOLOMÍTICO, MINÉRIO DE CHUMBO, MINÉRIO DE ZINCO","Corretivo de solo, Industrial, Industrial","Sim"
"Gerência Regional / GO","860688/2006","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","05.778.572/0001-10","COMERCIO VAREJISTA E ATACADISTA DE MATERIAIS DE CONSTRUCAO LTDA","JATAÍ - GO","AREIA, DIAMANTE, MINÉRIO DE OURO","Construção civil, Industrial, Industrial","Sim"
"Gerência Regional / GO","860803/2023","Requerimento de Cessão parcial","Requerimento de Lavra","***.133.661-**","SEBASTIAO VIEIRA SOBRINHO","CORUMBAÍBA - GO, IPAMERI - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860946/2011","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","06.293.722/0002-49","MRC - MINERADORA RIO CLARO EIRELI","FAZENDA NOVA - GO","GRANITO","Revestimento","Sim"
"Gerência Regional / GO","861553/2010","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","18.592.147/0001-83","CERAMICA SOLAR LTDA","CUMARI - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","860948/2016","Requerimento de Cessão parcial","Requerimento de Lavra","04.693.661/0001-09","Areia São Jose Extração, Comércio e Transporte Ltda Me","CACHOEIRA DOURADA - MG, ITUMBIARA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","862112/2011","Requerimento de Disponibilidade para pesquisa","Requerimento de Lavra","07.439.248/0001-00","Rony Felix Rodovalho Me","ABADIA DOS DOURADOS - MG, DAVINÓPOLIS - GO","AREIA, CASCALHO, DIAMANTE","Construção civil, Construção civil, Gema","Sim"
"Gerência Regional / GO","860483/2016","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","37.291.887/0001-24","VITACAL COMERCIO E REPRESENTACOES LIMITADA","INDIARA - GO","CALCÁRIO, FOSFATO, MÁRMORE","Fabricação de cimento, Fertilizantes, Industrial","Sim"
"Gerência Regional / GO","862175/2005","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","03.333.398/0001-76","P Z AREIA E TRANSPORTE EIRELI","SILVÂNIA - GO, VIANÓPOLIS - GO","AREIA, MINÉRIO DE OURO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860175/2004","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","***.390.201-**","LUIZ HUMBERTO DE OLIVEIRA","VICENTINÓPOLIS - GO","BASALTO","Revestimento","Sim"
"Gerência Regional / GO","862767/2008","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","04.484.476/0001-04","José Leomar e Iracimar Ltda","CUMARI - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861529/2014","Requerimento de Cessão parcial","Requerimento de Lavra","04.683.156/0001-75","Sulamericana Mineracao e Comercial Ltda ","CORUMBÁ DE GOIÁS - GO","QUARTZITO","Revestimento","Sim"
"Gerência Regional / GO","860276/2002","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","04.656.140/0001-73","RS TREINAMENTO E CONSULTORIA LTDA","PIRENÓPOLIS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861522/2005","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","37.291.887/0002-05","VITACAL COMÉRCIO E REPRESENTAÇÕES LTDA","INDIARA - GO","CALCÁRIO, MINÉRIO DE TITÂNIO","Brita, Industrial","Sim"
"Gerência Regional / GO","860338/2005","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","***.582.281-**","Cícero José Gomes","PIRACANJUBA - GO, PROFESSOR JAMIL - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","862791/2008","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","07.068.217/0001-82","AREIA RIO BRANCO","DAVINÓPOLIS - GO, OUVIDOR - GO","AREIA, CASCALHO, DIAMANTE","Construção civil, Construção civil, Gema","Sim"
"Gerência Regional / GO","860831/2018","Requerimento de Cessão parcial","Requerimento de Lavra","05.695.212/0001-54","MINERAÇÃO & TRANSPORTE NOSSA SENHORA APARECIDA LTDA","CAÇU - GO, SANTA VITÓRIA - MG","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860374/2012","Requerimento de Disponibilidade para lavra","Requerimento de Lavra","07.478.600/0001-09","CERAMIKALYS INDUSTRIA CERAMICA E COMERCIO LTDA","ÁGUAS LINDAS DE GOIÁS - GO, COCALZINHO DE GOIÁS - GO, PADRE BERNARDO - GO","AREIA, ARGILA REFRATÁRIA, MINÉRIO DE OURO","Construção civil, Industrial, Industrial","Sim"
"Gerência Regional / GO","861815/2005","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","04.394.591/0001-80","CONCRETA BRITAS LTDA","CALDAS NOVAS - GO","MINÉRIO DE OURO, XISTO","Brita, Industrial","Sim"
"Gerência Regional / GO","860619/1998","Requerimento de Lavra Garimpeira","Requerimento de Lavra","05.163.702/0001-00","MG MINERACAO GREEN GOLD EIRELI","CRISTALINA - GO","AREIA, QUARTZO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","861745/2010","Requerimento de Cessão parcial","Requerimento de Lavra","70.997.689/0001-56","Dleon Mineradora Ltda EPP","ABADIA DE GOIÁS - GO","GRANITO, GRANULITO","Brita, Brita","Sim"
"Gerência Regional / GO","860458/2005","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","07.282.674/0001-75","AREIA SAO TOMAZ EIRELI","RIO VERDE - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860875/2006","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","08.164.804/0001-38","LMF IRMAOS EXTRACAO COMERCIO E TRANSPORTE DE AREIA LTDA","PIRES DO RIO - GO, URUTAÍ - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860367/2005","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","08.217.604/0001-04","ALMEIDA E BARBOSA DE OLIVEIRA","GOIANDIRA - GO","AREIA, CASCALHO, DIAMANTE INDUSTRIAL","Construção civil, Construção civil, Industrial","Sim"
"Gerência Regional / GO","860896/2013","Requerimento de Cessão parcial","Requerimento de Lavra","05.036.167/0001-26","SEBA COMERCIO E INDUSTRIA LTDA","CALDAS NOVAS - GO, IPAMERI - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860737/2006","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","09.000.843/0001-62","Seven Gold Mineração Indústria e Comércio Ltda","CAVALCANTE - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861019/2015","Requerimento de Disponibilidade para lavra","Requerimento de Lavra","02.425.116/0001-06","Orca Construtora Ltda.","COCALZINHO DE GOIÁS - GO","CALCÁRIO","Demais substâncias","Sim"
"Gerência Regional / GO","860383/2009","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","73.956.088/0001-93","ZEUS MINERACAO LTDA","CAVALCANTE - GO","MINÉRIO DE MANGANÊS","Industrial","Sim"
"Gerência Regional / GO","861248/2011","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","03.888.604/0001-04","MINERADORA DE CALCARIO SERRA DOURADA LTDA","TRINDADE - GO","GNAISSE, MINÉRIO DE OURO","Brita, Industrial","Sim"
"Gerência Regional / GO","860325/2010","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","02.377.287/0001-07","MINAS RIO MINERADORA LTDA","NIQUELÂNDIA - GO","BAUXITA","Industrial","Sim"
"Gerência Regional / GO","860209/2012","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","02.377.287/0001-07","MINAS RIO MINERADORA LTDA","BARRO ALTO - GO","ARGILA, BAUXITA","Industrial, Industrial","Sim"
"Gerência Regional / GO","862132/2011","Requerimento de Disponibilidade para pesquisa","Requerimento de Lavra","02.377.287/0001-07","MINAS RIO MINERADORA LTDA","BARRO ALTO - GO","ARGILA, MINÉRIO DE ALUMÍNIO","Industrial, Industrial","Sim"
"Gerência Regional / GO","862130/2011","Requerimento de Disponibilidade para pesquisa","Requerimento de Lavra","02.377.287/0001-07","MINAS RIO MINERADORA LTDA","BARRO ALTO - GO, SANTA RITA DO NOVO DESTINO - GO","ARGILA, MINÉRIO DE ALUMÍNIO","Industrial, Industrial","Sim"
"Gerência Regional / GO","862129/2011","Requerimento de Disponibilidade para pesquisa","Requerimento de Lavra","02.377.287/0001-07","MINAS RIO MINERADORA LTDA","BARRO ALTO - GO","ARGILA","Industrial","Sim"
"Gerência Regional / GO","861260/2021","Requerimento de Lavra - Leilão","Requerimento de Lavra","02.377.287/0001-07","MINAS RIO MINERADORA LTDA","FORMOSA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861118/2010","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","02.377.287/0001-07","MINAS RIO MINERADORA LTDA","NIQUELÂNDIA - GO","ARGILA, BAUXITA","Industrial, Industrial","Sim"
"Gerência Regional / GO","860333/2010","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","02.377.287/0001-07","MINAS RIO MINERADORA LTDA","NIQUELÂNDIA - GO","BAUXITA","Industrial","Sim"
"Gerência Regional / GO","860332/2010","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","02.377.287/0001-07","MINAS RIO MINERADORA LTDA","NIQUELÂNDIA - GO","BAUXITA","Industrial","Sim"
"Gerência Regional / GO","860331/2010","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","02.377.287/0001-07","MINAS RIO MINERADORA LTDA","NIQUELÂNDIA - GO","BAUXITA","Industrial","Sim"
"Gerência Regional / GO","860330/2010","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","02.377.287/0001-07","MINAS RIO MINERADORA LTDA","NIQUELÂNDIA - GO","ARGILA, BAUXITA","Industrial, Industrial","Sim"
"Gerência Regional / GO","860329/2010","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","02.377.287/0001-07","MINAS RIO MINERADORA LTDA","NIQUELÂNDIA - GO","ARGILA, BAUXITA","Industrial, Industrial","Sim"
"Gerência Regional / GO","860328/2010","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","02.377.287/0001-07","MINAS RIO MINERADORA LTDA","NIQUELÂNDIA - GO","ARGILA, BAUXITA","Industrial, Industrial","Sim"
"Gerência Regional / GO","860327/2010","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","02.377.287/0001-07","MINAS RIO MINERADORA LTDA","NIQUELÂNDIA - GO","ARGILA, BAUXITA","Industrial, Industrial","Sim"
"Gerência Regional / GO","860859/2003","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","07.255.397/0001-01","Mineradora Invi Ltda","SANTA FÉ DE GOIÁS - GO","MINÉRIO DE COBALTO, MINÉRIO DE NÍQUEL","Industrial, Metalurgia","Sim"
"Gerência Regional / GO","860858/2003","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","07.255.397/0001-01","Mineradora Invi Ltda","SANTA FÉ DE GOIÁS - GO","MINÉRIO DE COBALTO, MINÉRIO DE NÍQUEL","Industrial, Metalurgia","Sim"
"Gerência Regional / GO","861150/2003","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","07.255.397/0001-01","Mineradora Invi Ltda","IPORÁ - GO","MINÉRIO DE COBALTO, MINÉRIO DE NÍQUEL","Industrial, Metalurgia","Sim"
"Gerência Regional / GO","861149/2003","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","07.255.397/0001-01","Mineradora Invi Ltda","DIORAMA - GO, JAUPACI - GO","MINÉRIO DE COBALTO, MINÉRIO DE NÍQUEL","Industrial, Metalurgia","Sim"
"Gerência Regional / GO","861049/2003","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","07.255.397/0001-01","Mineradora Invi Ltda","IPORÁ - GO","MINÉRIO DE COBALTO, MINÉRIO DE NÍQUEL","Industrial, Metalurgia","Sim"
"Gerência Regional / GO","860969/2003","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","07.255.397/0001-01","Mineradora Invi Ltda","JUSSARA - GO, MONTES CLAROS DE GOIÁS - GO","MINÉRIO DE COBALTO, MINÉRIO DE NÍQUEL","Industrial, Metalurgia","Sim"
"Gerência Regional / GO","862810/2008","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","76.381.482/0001-39","EMPREITEIRA MOTTA JUNIOR LTDA","TURVÂNIA - GO","ARGILA","Industrial","Sim"
"Gerência Regional / GO","861059/2016","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","08.062.183/0001-81","PEGRAN MINERACAO LTDA","GUARANI DE GOIÁS - GO, SÃO DOMINGOS - GO","MÁRMORE","Revestimento","Sim"
"Gerência Regional / GO","861335/2004","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","05.729.750/0001-12","Brazil Quartzite Stone Mineração Ltda","JATAÍ - GO","QUARTZITO","Revestimento","Sim"
"Gerência Regional / GO","860407/1991","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","05.729.750/0001-12","Brazil Quartzite Stone Mineração Ltda","JATAÍ - GO","QUARTZITO","Demais substâncias","Sim"
"Gerência Regional / GO","860615/2021","Requerimento de Lavra - Oferta Pública","Requerimento de Lavra","07.912.650/0001-52","UNIAO BRASILEIRA DE MINERACAO LTDA.","APARECIDA DE GOIÂNIA - GO","MICAXISTO","Demais substâncias","Sim"
"Gerência Regional / GO","860704/2021","Requerimento de Lavra - Leilão","Requerimento de Lavra","08.017.520/0001-19","RIO DO MOURA PESQUISA E EXTRACAO MINERAL LTDA","SANTA TEREZINHA DE GOIÁS - GO","CIANITA","Demais substâncias","Sim"
"Gerência Regional / GO","861734/2011","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","08.665.973/0001-51","MARCOS PAULO FERREIRA","NIQUELÂNDIA - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","861207/2010","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","09.167.564/0001-98","LGV MINERACAO LTDA","VILA PROPÍCIO - GO","CALCÁRIO DOLOMÍTICO, FILITO","Corretivo de solo, Industrial","Sim"
"Gerência Regional / GO","860895/2010","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","09.167.564/0001-98","LGV MINERACAO LTDA","GAMELEIRA DE GOIÁS - GO","ILMENITA, QUARTZITO","Brita, Industrial","Sim"
"Gerência Regional / GO","861605/2013","Requerimento de Cessão parcial","Requerimento de Lavra","09.167.564/0001-98","LGV MINERACAO LTDA","GAMELEIRA DE GOIÁS - GO","QUARTZITO","Industrial","Sim"
"Gerência Regional / GO","861604/2013","Requerimento de Cessão parcial","Requerimento de Lavra","09.167.564/0001-98","LGV MINERACAO LTDA","GAMELEIRA DE GOIÁS - GO","QUARTZITO","Industrial","Sim"
"Gerência Regional / GO","860622/2014","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","03.888.604/0001-04","MINERADORA DE CALCARIO SERRA DOURADA LTDA","JUSSARA - GO","GRANITO","Brita","Sim"
"Gerência Regional / GO","860259/2017","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","05.680.495/0001-60","Igeologia Serviços de Mão de Obra e Representações Ltda.","PONTALINA - GO","MINÉRIO DE NÍQUEL, SERPENTINITO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860326/2010","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","02.377.287/0001-07","MINAS RIO MINERADORA LTDA","NIQUELÂNDIA - GO","ARGILA, BAUXITA, BAUXITA","Abrasivo, Industrial, Industrial","Sim"
"Gerência Regional / GO","860968/2003","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","07.255.397/0001-01","Mineradora Invi Ltda","JUSSARA - GO, MONTES CLAROS DE GOIÁS - GO","MINÉRIO DE COBALTO, MINÉRIO DE NÍQUEL","Industrial, Metalurgia","Sim"
"Gerência Regional / GO","861336/2004","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","05.729.750/0001-12","Brazil Quartzite Stone Mineração Ltda","JATAÍ - GO","QUARTZITO","Revestimento","Sim"
"Gerência Regional / GO","860643/2012","Requerimento de Mudança de Regime para Aut. de Pesquisa","Requerimento de Lavra","07.151.296/0001-90","LÍDER DISTRIBUIDORA DE AREIA LTDA","PIRACANJUBA - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","809177/1972","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","04.841.067/0001-00","UIRAPURU MINERACAO LTDA","OUVIDOR - GO","VERMICULITA","Demais substâncias","Sim"
"Gerência Regional / GO","861067/2016","Requerimento de Disponibilidade para lavra","Requerimento de Lavra","06.635.659/0001-09","MARGEM COMPANHIA DE MINERACAO","ANICUNS - GO","CALCÁRIO","Industrial","Sim"
"Gerência Regional / GO","861337/2010","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","02.511.338/0001-33","Empresas Fm Agropecuaria, Industria, Comercio e Servicos Ltda","JARAGUÁ - GO","AREIA, CASCALHO, MINÉRIO DE OURO","Construção civil, Construção civil, Industrial","Sim"
"Gerência Regional / GO","861876/2010","Requerimento de Cessão parcial","Requerimento de Lavra","08.665.973/0001-51","MARCOS PAULO FERREIRA","NIQUELÂNDIA - GO","AREIA, CASCALHO, MINÉRIO DE OURO","Construção civil, Construção civil, Industrial","Sim"
"Gerência Regional / GO","861429/2010","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","08.842.895/0003-85","SERRA VERDE PESQUISA E MINERACAO LTDA","MINAÇU - GO","TERRAS RARAS","Industrial","Sim"
"Gerência Regional / GO","860634/2009","Requerimento de Mudança de Regime para Aut. de Pesquisa","Requerimento de Lavra","33.360.157/0001-87","Sebastião Gouveia Assis Me","JATAÍ - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","861208/2010","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","09.167.564/0001-98","LGV MINERACAO LTDA","NIQUELÂNDIA - GO","CALCÁRIO DOLOMÍTICO, FILITO","Corretivo de solo, Industrial","Sim"
"Gerência Regional / GO","808538/1970","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","09.433.698/0001-03","Companhia Niquel Santa Fé","JUSSARA - GO","MINÉRIO DE NÍQUEL","Industrial","Sim"
"Gerência Regional / GO","806139/1973","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","09.433.698/0001-03","Companhia Niquel Santa Fé","JUSSARA - GO","MINÉRIO DE NÍQUEL","Industrial","Sim"
"Gerência Regional / GO","815117/1969","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","09.433.698/0001-03","Companhia Niquel Santa Fé","IPORÁ - GO, ISRAELÂNDIA - GO","NÍQUEL","Demais substâncias","Sim"
"Gerência Regional / GO","815116/1969","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","09.433.698/0001-03","Companhia Niquel Santa Fé","IPORÁ - GO","NÍQUEL","Demais substâncias","Sim"
"Gerência Regional / GO","815113/1969","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","09.433.698/0001-03","Companhia Niquel Santa Fé","IPORÁ - GO","NÍQUEL","Demais substâncias","Sim"
"Gerência Regional / GO","809032/1968","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","09.433.698/0001-03","Companhia Niquel Santa Fé","JUSSARA - GO","MINÉRIO DE NÍQUEL","Industrial","Sim"
"Gerência Regional / GO","808541/1970","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","09.433.698/0001-03","Companhia Niquel Santa Fé","JUSSARA - GO","MINÉRIO DE NÍQUEL","Industrial","Sim"
"Gerência Regional / GO","860684/2004","Requerimento de Autorização de Pesquisa","Requerimento de Lavra","04.317.119/0001-43","MINERADORA AMERICAL LTDA - EPP","POSSE - GO","MINÉRIO DE OURO","Industrial","Sim"
