"Superintendência","Processo","Tipo de requerimento","Fase Atual","CPF/CNPJ do titular","Titular","Municipio(s)","Substância(s)","Tipo(s) de Uso","Situação"
"Gerência Regional / GO","860072/1990","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.883.097/0001-38","CALCARIO OURO BRANCO LTDA","INDIARA - GO","CALCÁRIO","Industrial","Sim"
"Gerência Regional / GO","860658/1990","Requerimento de Registro de Licença","Concessão de Lavra","33.624.438/0001-08","SETA MINERACAO LTDA","SANTA VITÓRIA - MG, SÃO SIMÃO - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","860659/1990","Requerimento de Registro de Licença","Concessão de Lavra","33.624.438/0001-08","SETA MINERACAO LTDA","SANTA VITÓRIA - MG, SÃO SIMÃO - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","860669/1990","Requerimento de Registro de Licença","Concessão de Lavra","02.174.951/0001-02","MINERACAO DE CALCARIO MONTIVIDIU LTDA","INDIARA - GO","CALCÁRIO, CALCÁRIO DOLOMÍTICO","Corretivo de solo, Demais substâncias","Sim"
"Gerência Regional / GO","860670/1990","Requerimento de Registro de Licença","Concessão de Lavra","02.174.951/0001-02","MINERACAO DE CALCARIO MONTIVIDIU LTDA","INDIARA - GO","CALCÁRIO DOLOMÍTICO","Demais substâncias","Sim"
"Gerência Regional / GO","860702/1990","Requerimento de Autorização de Pesquisa","Concessão de Lavra","06.234.638/0001-73","MINERADORA PROMISSAO LTDA.","CALDAS NOVAS - GO","ÁGUA MINERAL","Demais substâncias","Sim"
"Gerência Regional / GO","860730/1990","Requerimento de Autorização de Pesquisa","Concessão de Lavra","04.380.570/0001-05","Marlin Blue Stone Ltda.","PIRANHAS - GO","GRANITO","Demais substâncias","Sim"
"Gerência Regional / GO","860731/1990","Requerimento de Autorização de Pesquisa","Concessão de Lavra","04.380.570/0001-05","Marlin Blue Stone Ltda.","PIRANHAS - GO","GRANITO","Demais substâncias","Sim"
"Gerência Regional / GO","860116/1991","Requerimento de Autorização de Pesquisa","Concessão de Lavra","03.163.210/0001-99","SARKIS MINERACAO LTDA","PADRE BERNARDO - GO","CALCÁRIO INDUSTRIAL","Demais substâncias","Sim"
"Gerência Regional / GO","860155/1991","Requerimento de Autorização de Pesquisa","Concessão de Lavra","09.642.280/0001-06","PEDREIRA HVB LTDA","BELA VISTA DE GOIÁS - GO","MICAXISTO","Demais substâncias","Sim"
"Gerência Regional / GO","860173/1991","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.883.097/0001-38","CALCARIO OURO BRANCO LTDA","INDIARA - GO","CALCÁRIO","Demais substâncias","Sim"
"Gerência Regional / GO","861198/1991","Requerimento de Autorização de Pesquisa","Concessão de Lavra","32.440.901/0001-90","CAJUGRAM GRANITOS E MARMORES DO BRASIL LTDA","FAZENDA NOVA - GO","GRANITO","Demais substâncias","Sim"
"Gerência Regional / GO","861245/1991","Requerimento de Registro de Licença","Concessão de Lavra","02.204.584/0001-42","Sida Sociedade Itumbiarense de Dragagem e Areia Ltda.","ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","861249/1992","Requerimento de Autorização de Pesquisa","Concessão de Lavra","80.084.809/0001-88","COLORMINAS COLORIFICIO E MINERACAO LTDA","SANTO ANTÔNIO DO DESCOBERTO - GO","QUARTZITO","Demais substâncias","Sim"
"Gerência Regional / GO","861344/1992","Requerimento de Autorização de Pesquisa","Concessão de Lavra","36.368.918/0001-35","IMEX BRASIL COMÉRCIO EXTERIOR LTDA","PIRANHAS - GO","GRANITO","Demais substâncias","Sim"
"Gerência Regional / GO","861385/1992","Requerimento de Autorização de Pesquisa","Concessão de Lavra","32.440.901/0001-90","CAJUGRAM GRANITOS E MARMORES DO BRASIL LTDA","FAZENDA NOVA - GO, JUSSARA - GO","GRANITO","Demais substâncias","Sim"
"Gerência Regional / GO","861535/1992","Requerimento de Autorização de Pesquisa","Concessão de Lavra","01.283.145/0001-00","CMMS - Cia de Mineração Morada do Sol LTDA","JARAGUÁ - GO","GRANITO, SIENITO","Brita, Demais substâncias","Sim"
"Gerência Regional / GO","860039/1993","Requerimento de Registro de Licença","Concessão de Lavra","02.204.584/0001-42","Sida Sociedade Itumbiarense de Dragagem e Areia Ltda.","ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","860054/1993","Requerimento de Autorização de Pesquisa","Concessão de Lavra","06.132.519/0001-00","MINERACAO REZENDE LTDA.","CALDAS NOVAS - GO","ÁGUA MINERAL","Demais substâncias","Sim"
"Gerência Regional / GO","860238/1993","Requerimento de Autorização de Pesquisa","Concessão de Lavra","06.102.950/0001-03","MINERACAO THERMAS CORUMBA LTDA","CALDAS NOVAS - GO","ÁGUA MINERAL","Demais substâncias","Sim"
"Gerência Regional / GO","860239/1993","Requerimento de Autorização de Pesquisa","Concessão de Lavra","02.217.005/0001-04","D'VIDA AGUAS MINERAIS LTDA","GOIANIRA - GO","ÁGUA POTÁVEL DE MESA","Engarrafamento","Sim"
"Gerência Regional / GO","860300/1993","Requerimento de Autorização de Pesquisa","Concessão de Lavra","80.084.809/0001-88","COLORMINAS COLORIFICIO E MINERACAO LTDA","SILVÂNIA - GO","ARGILA","Demais substâncias","Sim"
"Gerência Regional / GO","860302/1993","Requerimento de Autorização de Pesquisa","Concessão de Lavra","02.718.764/0001-42","MINERAÇÃO ARARAS LTDA","PIRENÓPOLIS - GO","QUARTZITO","Demais substâncias","Sim"
"Gerência Regional / GO","860303/1993","Requerimento de Autorização de Pesquisa","Concessão de Lavra","02.718.764/0001-42","MINERAÇÃO ARARAS LTDA","PIRENÓPOLIS - GO","QUARTZITO","Demais substâncias","Sim"
"Gerência Regional / GO","860393/1993","Requerimento de Autorização de Pesquisa","Concessão de Lavra","01.958.717/0001-03","AGUA NINA INDUSTRIA DE BEBIDAS LTDA.","ANÁPOLIS - GO","ÁGUA POTÁVEL DE MESA","Industrial","Sim"
"Gerência Regional / GO","860945/1993","Requerimento de Registro de Licença","Concessão de Lavra","03.417.227/0001-25","TARCAL TRANSPORTES E MATERIAL DE CONSTRUCAO LTDA","JARAGUÁ - GO","AREIA, CASCALHO","Demais substâncias, Demais substâncias","Sim"
"Gerência Regional / GO","860946/1993","Requerimento de Registro de Licença","Concessão de Lavra","03.417.227/0001-25","TARCAL TRANSPORTES E MATERIAL DE CONSTRUCAO LTDA","JARAGUÁ - GO","AREIA, CASCALHO","Demais substâncias, Demais substâncias","Sim"
"Gerência Regional / GO","860961/1993","Requerimento de Registro de Licença","Concessão de Lavra","07.073.218/0001-15","CALCARIO DE PAULA LTDA","CALDAS NOVAS - GO","CALCÁRIO","Demais substâncias","Sim"
"Gerência Regional / GO","861154/1993","Requerimento de Autorização de Pesquisa","Concessão de Lavra","00.894.045/0001-57","TRITON ENERGIA LTDA","ARENÓPOLIS - GO, IPORÁ - GO","AREIA, DIAMANTE INDUSTRIAL, MINÉRIO DE OURO","Construção civil, Industrial, Industrial","Sim"
"Gerência Regional / GO","861780/1993","Requerimento de Autorização de Pesquisa","Concessão de Lavra","97.837.181/0001-47","DEXCO S.A","NERÓPOLIS - GO","ARGILA","Demais substâncias","Sim"
"Gerência Regional / GO","861870/1993","Requerimento de Autorização de Pesquisa","Concessão de Lavra","00.258.657/0001-53","EMPRESA PUBLICA MUNICIPAL EXPLORACAO MINERAL","CALDAS NOVAS - GO","MICAXISTO","Demais substâncias","Sim"
"Gerência Regional / GO","860007/1994","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.883.097/0001-38","CALCARIO OURO BRANCO LTDA","CEZARINA - GO, INDIARA - GO","CALCÁRIO","Demais substâncias","Sim"
"Gerência Regional / GO","860311/1994","Requerimento de Lavra Garimpeira","Concessão de Lavra","08.529.201/0001-92","MB CAPITAL TRANSPORTE DE AREIA LTDA ME","HIDROLINA - GO, SANTA RITA DO NOVO DESTINO - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","860312/1994","Requerimento de Lavra Garimpeira","Concessão de Lavra","08.529.201/0001-92","MB CAPITAL TRANSPORTE DE AREIA LTDA ME","HIDROLINA - GO, SANTA RITA DO NOVO DESTINO - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","860313/1994","Requerimento de Lavra Garimpeira","Concessão de Lavra","08.529.201/0001-92","MB CAPITAL TRANSPORTE DE AREIA LTDA ME","HIDROLINA - GO, SANTA RITA DO NOVO DESTINO - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","860314/1994","Requerimento de Lavra Garimpeira","Concessão de Lavra","08.529.201/0001-92","MB CAPITAL TRANSPORTE DE AREIA LTDA ME","HIDROLINA - GO, SANTA RITA DO NOVO DESTINO - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","860315/1994","Requerimento de Lavra Garimpeira","Concessão de Lavra","27.002.490/0001-11","DRAGA PARAISO EIRELI","HIDROLINA - GO, SANTA RITA DO NOVO DESTINO - GO, URUAÇU - GO","AREIA, MINÉRIO DE OURO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860316/1994","Requerimento de Lavra Garimpeira","Concessão de Lavra","02.055.243/0001-52","Evandro Quintino de Andrade","SANTA RITA DO NOVO DESTINO - GO, URUAÇU - GO","AREIA, CASCALHO","Demais substâncias, Demais substâncias","Sim"
"Gerência Regional / GO","860317/1994","Requerimento de Lavra Garimpeira","Concessão de Lavra","02.055.243/0001-52","Evandro Quintino de Andrade","SANTA RITA DO NOVO DESTINO - GO, URUAÇU - GO","AREIA, CASCALHO","Demais substâncias, Demais substâncias","Sim"
"Gerência Regional / GO","860318/1994","Requerimento de Lavra Garimpeira","Concessão de Lavra","17.125.322/0001-60","EMBRAAREIA EMPRESA DE EXTRACAO E COMERCIO DE AREIA LTDA","SANTA RITA DO NOVO DESTINO - GO, URUAÇU - GO","AREIA, CASCALHO","Demais substâncias, Demais substâncias","Sim"
"Gerência Regional / GO","860319/1994","Requerimento de Lavra Garimpeira","Concessão de Lavra","17.125.322/0001-60","EMBRAAREIA EMPRESA DE EXTRACAO E COMERCIO DE AREIA LTDA","SANTA RITA DO NOVO DESTINO - GO, URUAÇU - GO","AREIA, CASCALHO","Demais substâncias, Demais substâncias","Sim"
"Gerência Regional / GO","860905/1994","Requerimento de Autorização de Pesquisa","Concessão de Lavra","97.837.181/0001-47","DEXCO S.A","MONTIVIDIU - GO","SILTITO","Demais substâncias","Sim"
"Gerência Regional / GO","860931/1994","Requerimento de Autorização de Pesquisa","Concessão de Lavra","86.902.053/0001-13","MINERACAO MARACA INDUSTRIA E COMERCIO S/A","ALTO HORIZONTE - GO","MINÉRIO DE COBRE, MINÉRIO DE OURO","Demais substâncias, Demais substâncias","Sim"
"Gerência Regional / GO","861455/1994","Requerimento de Registro de Licença","Concessão de Lavra","02.174.951/0001-02","MINERACAO DE CALCARIO MONTIVIDIU LTDA","PIRANHAS - GO","CALCÁRIO","Corretivo de solo","Sim"
"Gerência Regional / GO","861868/1994","Requerimento de Autorização de Pesquisa","Concessão de Lavra","02.204.584/0001-42","Sida Sociedade Itumbiarense de Dragagem e Areia Ltda.","ARAPORÃ - MG, ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","861887/1994","Requerimento de Autorização de Pesquisa","Concessão de Lavra","03.991.800/0001-00","PEDRA BRITADA INDUSTRIA E COMERCIO LIMITADA","GOIANÁPOLIS - GO, TEREZÓPOLIS DE GOIÁS - GO","GRANULITO","Demais substâncias","Sim"
"Gerência Regional / GO","862097/1994","Requerimento de Autorização de Pesquisa","Concessão de Lavra","01.270.710/0001-02","GRAN PEDRAS COMERCIO DE PEDRAS LTDA","BURITI DE GOIÁS - GO","QUARTZITO","Demais substâncias","Sim"
"Gerência Regional / GO","862103/1994","Requerimento de Autorização de Pesquisa","Concessão de Lavra","42.445.403/0001-94","MINERACAO SERRA GRANDE S A","CRIXÁS - GO","MINÉRIO DE OURO, MINÉRIO DE OURO","Demais substâncias, Industrial","Sim"
"Gerência Regional / GO","862117/1994","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.878.162/0001-37","BRITENG BRITAGEM E CONSTRUCOES LTDA","APARECIDA DE GOIÂNIA - GO","MICAXISTO","Demais substâncias","Sim"
"Gerência Regional / GO","860368/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","14.304.566/0001-11","PROSPECTOR MINERALS LTDA","FAINA - GO","MINÉRIO DE OURO","Demais substâncias","Sim"
"Gerência Regional / GO","860525/1995","Requerimento de Registro de Licença","Concessão de Lavra","02.544.294/0001-48","Bueno e Teles Ltda","BURITI DE GOIÁS - GO","QUARTZITO","Demais substâncias","Sim"
"Gerência Regional / GO","860582/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","00.969.944/0001-71","Rebica Industria e Comercio Ltda","ANÁPOLIS - GO","ÁGUA POTÁVEL DE MESA","Demais substâncias","Sim"
"Gerência Regional / GO","860609/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","02.130.870/0001-00","BENUNES E BENUNES LTDA","GOIÁS - GO","CALCÁRIO DOLOMÍTICO, FOSFATO","Corretivo de solo, Demais substâncias","Sim"
"Gerência Regional / GO","860764/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","06.978.870/0001-16","WESLEY JOSE DA SILVA","ARAGUARI - MG, CUMARI - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860778/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","01.493.392/0001-30","TUCARANA INDUSTRIA E COMERCIO LTDA","JARAGUÁ - GO","ÁGUA MINERAL","Demais substâncias","Sim"
"Gerência Regional / GO","860794/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.588.415/0001-38","MINERACAO PIRINEUS LTDA","VILA PROPÍCIO - GO","CALCÁRIO, DOLOMITO","Corretivo de solo, Industrial","Sim"
"Gerência Regional / GO","860939/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","33.554.452/0001-74","Titanio Goiás Mineração Ind. e Com. Ltda","IPORÁ - GO","MINÉRIO DE TITÂNIO","Demais substâncias","Sim"
"Gerência Regional / GO","861575/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","11.857.678/0001-01","BL-EXTRACAO DE AREIA LTDA","PIRACANJUBA - GO, PROFESSOR JAMIL - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","861576/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","11.857.678/0001-01","BL-EXTRACAO DE AREIA LTDA","PIRACANJUBA - GO, PROFESSOR JAMIL - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","861578/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","11.857.678/0001-01","BL-EXTRACAO DE AREIA LTDA","PIRACANJUBA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","861579/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","11.857.678/0001-01","BL-EXTRACAO DE AREIA LTDA","PIRACANJUBA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","861580/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","11.857.678/0001-01","BL-EXTRACAO DE AREIA LTDA","PIRACANJUBA - GO, PROFESSOR JAMIL - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","861581/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","11.857.678/0001-01","BL-EXTRACAO DE AREIA LTDA","PIRACANJUBA - GO, PROFESSOR JAMIL - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","861922/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","10.404.860/0001-44","Mineração Rio do Sal Ltda","PADRE BERNARDO - GO","CALCÁRIO","Demais substâncias","Sim"
"Gerência Regional / GO","861923/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","00.057.240/0001-22","CIPLAN CIMENTO PLANALTO SA","GUAPÓ - GO","GRANITO","Demais substâncias","Sim"
"Gerência Regional / GO","861942/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","03.817.198/0001-99","N S A MINERACAO AGUA D'MINA LTDA","SÃO MIGUEL DO PASSA QUATRO - GO","ÁGUA MINERAL","Demais substâncias","Sim"
"Gerência Regional / GO","861943/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","02.840.072/0001-72","MIBASA MINERADORA BARRO ALTO LTDA","VILA PROPÍCIO - GO","DOLOMITO","Demais substâncias","Sim"
"Gerência Regional / GO","862008/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","02.392.929/0001-39","IPE Industria e Comercio de Água Mineral e Refrigrerantes Ltda","HIDROLÂNDIA - GO","ÁGUA MINERAL","Demais substâncias","Sim"
"Gerência Regional / GO","862087/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","18.424.895/0001-57","MINASGOIAS MINERACAO BERGAMO LTDA","CANÁPOLIS - MG, ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","862089/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","18.424.895/0001-57","MINASGOIAS MINERACAO BERGAMO LTDA","CANÁPOLIS - MG, ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","862090/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","18.424.895/0001-57","MINASGOIAS MINERACAO BERGAMO LTDA","ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","862091/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","18.424.895/0001-57","MINASGOIAS MINERACAO BERGAMO LTDA","ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","862097/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","18.424.895/0001-57","MINASGOIAS MINERACAO BERGAMO LTDA","CANÁPOLIS - MG, ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","862098/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","18.424.895/0001-57","MINASGOIAS MINERACAO BERGAMO LTDA","CACHOEIRA DOURADA - MG, CANÁPOLIS - MG, ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","862099/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","18.424.895/0001-57","MINASGOIAS MINERACAO BERGAMO LTDA","CACHOEIRA DOURADA - MG, CANÁPOLIS - MG, ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","862100/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","18.424.895/0001-57","MINASGOIAS MINERACAO BERGAMO LTDA","CACHOEIRA DOURADA - MG, ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","862101/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","18.424.895/0001-57","MINASGOIAS MINERACAO BERGAMO LTDA","CACHOEIRA DOURADA - MG, ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","862102/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","18.424.895/0001-57","MINASGOIAS MINERACAO BERGAMO LTDA","CACHOEIRA DOURADA - MG, ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","862103/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","18.424.895/0001-57","MINASGOIAS MINERACAO BERGAMO LTDA","CACHOEIRA DOURADA - MG, ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","862104/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","18.424.895/0001-57","MINASGOIAS MINERACAO BERGAMO LTDA","CACHOEIRA DOURADA - MG, ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","862105/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","18.424.895/0001-57","MINASGOIAS MINERACAO BERGAMO LTDA","CACHOEIRA DOURADA - MG, ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","862106/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","18.424.895/0001-57","MINASGOIAS MINERACAO BERGAMO LTDA","CACHOEIRA DOURADA - MG, ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","862108/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","18.424.895/0001-57","MINASGOIAS MINERACAO BERGAMO LTDA","CACHOEIRA DOURADA - MG, ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","862110/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","18.424.895/0001-57","MINASGOIAS MINERACAO BERGAMO LTDA","CACHOEIRA DOURADA - MG, ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","862111/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","18.424.895/0001-57","MINASGOIAS MINERACAO BERGAMO LTDA","CACHOEIRA DOURADA - MG, ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","862112/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","18.424.895/0001-57","MINASGOIAS MINERACAO BERGAMO LTDA","CACHOEIRA DOURADA - MG, ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","862113/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","18.424.895/0001-57","MINASGOIAS MINERACAO BERGAMO LTDA","CACHOEIRA DOURADA - MG, ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","862114/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","18.424.895/0001-57","MINASGOIAS MINERACAO BERGAMO LTDA","CACHOEIRA DOURADA - MG, ITUMBIARA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","862143/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","13.568.566/0001-66","MINERACAO GNB LTDA","IPORÁ - GO","SIENITO","Demais substâncias","Sim"
"Gerência Regional / GO","760507/1996","Requerimento de Registro de Licença","Concessão de Lavra","00.114.258/0001-19","AREIALTO EXTRACAO COMERCIO E TRANSPORTES DE AREIA LTDA","ORIZONA - GO, PIRES DO RIO - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","761016/1996","Requerimento de Autorização de Pesquisa","Concessão de Lavra","03.163.210/0001-99","SARKIS MINERACAO LTDA","PADRE BERNARDO - GO","CALCÁRIO","Demais substâncias","Sim"
"Gerência Regional / GO","761017/1996","Requerimento de Autorização de Pesquisa","Concessão de Lavra","03.163.210/0001-99","SARKIS MINERACAO LTDA","PADRE BERNARDO - GO","CALCÁRIO","Demais substâncias","Sim"
"Gerência Regional / GO","761018/1996","Requerimento de Autorização de Pesquisa","Concessão de Lavra","03.163.210/0001-99","SARKIS MINERACAO LTDA","PADRE BERNARDO - GO","CALCÁRIO","Demais substâncias","Sim"
"Gerência Regional / GO","861045/1996","Requerimento de Registro de Licença","Concessão de Lavra","00.097.494/0001-74","CAMPOS AGRICOLA LTDA","FORMOSA - GO","AREIA, QUARTZITO, SAIBRO","Demais substâncias, Demais substâncias, Demais substâncias","Sim"
"Gerência Regional / GO","861207/1996","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.588.415/0001-38","MINERACAO PIRINEUS LTDA","VILA PROPÍCIO - GO","DOLOMITO","Demais substâncias","Sim"
"Gerência Regional / GO","861217/1996","Requerimento de Autorização de Pesquisa","Concessão de Lavra","01.133.479/0001-05","COMGEO MINERACAO EMPREENDIMENTOS E PARTICIPACAO LTDA","FAINA - GO","DOLOMITO","Demais substâncias","Sim"
"Gerência Regional / GO","863474/1996","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.883.097/0001-38","CALCARIO OURO BRANCO LTDA","INDIARA - GO","CALCÁRIO, MÁRMORE","Corretivo de solo, Demais substâncias","Sim"
"Gerência Regional / GO","863475/1996","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.883.097/0001-38","CALCARIO OURO BRANCO LTDA","INDIARA - GO","CALCÁRIO, MÁRMORE","Corretivo de solo, Demais substâncias","Sim"
"Gerência Regional / GO","860050/1997","Requerimento de Autorização de Pesquisa","Concessão de Lavra","06.248.241/0001-30","Asfalto Brasília Ltda","COCALZINHO DE GOIÁS - GO","CALCÁRIO","Demais substâncias","Sim"
"Gerência Regional / GO","860150/1997","Requerimento de Registro de Licença","Concessão de Lavra","33.624.438/0001-08","SETA MINERACAO LTDA","SANTA VITÓRIA - MG, SÃO SIMÃO - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","860430/1997","Requerimento de Autorização de Pesquisa","Concessão de Lavra","01.551.829/0001-45","PEDREIRA IZAIRA INDUSTRIA E COMERCIO LTDA","HIDROLÂNDIA - GO","XISTO","Demais substâncias","Sim"
"Gerência Regional / GO","860529/1997","Requerimento de Autorização de Pesquisa","Concessão de Lavra","03.899.875/0001-65","MINERADORA AREIA CRISTAL LTDA","CRISTALINA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860698/1997","Requerimento de Autorização de Pesquisa","Concessão de Lavra","02.428.437/0001-56","GOYA INDUSTRIA E COMERCIO DE AGUA MINERAL LTDA","BOM JESUS DE GOIÁS - GO","ÁGUA MINERAL","Demais substâncias","Sim"
"Gerência Regional / GO","860877/1997","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.883.097/0001-38","CALCARIO OURO BRANCO LTDA","INDIARA - GO","CALCÁRIO DOLOMÍTICO","Demais substâncias","Sim"
"Gerência Regional / GO","861044/1997","Requerimento de Autorização de Pesquisa","Concessão de Lavra","04.740.374/0001-02","Mateiro Industria e Comercio de Agua Mineral Ltda","JATAÍ - GO","ÁGUA MINERAL","Demais substâncias","Sim"
"Gerência Regional / GO","860001/1998","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.452.826/0001-05","SOLO E TETO CONSTRUTORA E INCORPORADORA LTDA","PIRES DO RIO - GO, URUTAÍ - GO","AREIA, CASCALHO","Demais substâncias, Demais substâncias","Sim"
"Gerência Regional / GO","860003/1998","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.452.826/0001-05","SOLO E TETO CONSTRUTORA E INCORPORADORA LTDA","PIRES DO RIO - GO, URUTAÍ - GO","AREIA, CASCALHO","Demais substâncias, Demais substâncias","Sim"
"Gerência Regional / GO","860005/1998","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.452.826/0001-05","SOLO E TETO CONSTRUTORA E INCORPORADORA LTDA","PIRES DO RIO - GO, URUTAÍ - GO","AREIA, CASCALHO","Demais substâncias, Demais substâncias","Sim"
"Gerência Regional / GO","860010/1998","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.452.826/0001-05","SOLO E TETO CONSTRUTORA E INCORPORADORA LTDA","PIRES DO RIO - GO, URUTAÍ - GO","AREIA, CASCALHO","Demais substâncias, Demais substâncias","Sim"
"Gerência Regional / GO","860011/1998","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.452.826/0001-05","SOLO E TETO CONSTRUTORA E INCORPORADORA LTDA","PIRES DO RIO - GO","AREIA, CASCALHO","Demais substâncias, Demais substâncias","Sim"
"Gerência Regional / GO","860013/1998","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.452.826/0001-05","SOLO E TETO CONSTRUTORA E INCORPORADORA LTDA","PIRES DO RIO - GO, URUTAÍ - GO","AREIA, CASCALHO","Demais substâncias, Demais substâncias","Sim"
"Gerência Regional / GO","860014/1998","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.452.826/0001-05","SOLO E TETO CONSTRUTORA E INCORPORADORA LTDA","PIRES DO RIO - GO, URUTAÍ - GO","AREIA, CASCALHO","Demais substâncias, Demais substâncias","Sim"
