"Superintendência","Processo","Tipo de requerimento","Fase Atual","CPF/CNPJ do titular","Titular","Municipio(s)","Substância(s)","Tipo(s) de Uso","Situação"
"Gerência Regional / GO","860659/1990","Requerimento de Registro de Licença","Concessão de Lavra","33.624.438/0001-08","SETA MINERACAO LTDA","SANTA VITÓRIA - MG, SÃO SIMÃO - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","860658/1990","Requerimento de Registro de Licença","Concessão de Lavra","33.624.438/0001-08","SETA MINERACAO LTDA","SANTA VITÓRIA - MG, SÃO SIMÃO - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","860556/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","33.624.438/0001-08","SETA MINERACAO LTDA","CAÇU - GO, SÃO SIMÃO - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860150/1997","Requerimento de Registro de Licença","Concessão de Lavra","33.624.438/0001-08","SETA MINERACAO LTDA","SANTA VITÓRIA - MG, SÃO SIMÃO - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","860127/2011","Requerimento de Disponibilidade para pesquisa","Direito de Requerer a Lavra","33.624.438/0001-08","SETA MINERACAO LTDA","BOM JESUS DE GOIÁS - GO, GOUVELÂNDIA - GO","AREIA, DIAMANTE","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860002/2018","Requerimento de Autorização de Pesquisa","Concessão de Lavra","33.624.438/0001-08","SETA MINERACAO LTDA","JATAÍ - GO, RIO VERDE - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","807524/1977","Requerimento de Autorização de Pesquisa","Concessão de Lavra","33.931.486/0014-55","MOSAIC FERTILIZANTES P&K LTDA.","CATALÃO - GO, OUVIDOR - GO","FOSFATO","Demais substâncias","Sim"
"Gerência Regional / GO","802161/1978","Requerimento de Autorização de Pesquisa","Concessão de Lavra","33.931.486/0014-55","MOSAIC FERTILIZANTES P&K LTDA.","CATALÃO - GO","FOSFATO, TERRAS RARAS","Demais substâncias, Fertilizantes","Sim"
"Gerência Regional / GO","801562/1968","Requerimento de Autorização de Pesquisa","Concessão de Lavra","33.931.486/0014-55","MOSAIC FERTILIZANTES P&K LTDA.","OUVIDOR - GO","FOSFATO, MINÉRIO DE FERRO, MINÉRIO DE TITÂNIO, PIROCLORO, TITÂNIO","Demais substâncias, Demais substâncias, Fertilizantes, Industrial, Industrial","Sim"
"Gerência Regional / GO","009291/1967","Requerimento de Autorização de Pesquisa","Concessão de Lavra","33.931.486/0014-55","MOSAIC FERTILIZANTES P&K LTDA.","CATALÃO - GO, OUVIDOR - GO","APATITA, BARITA, MINÉRIO DE FERRO, MINÉRIO DE NIÓBIO, VERMICULITA","Industrial, Industrial, Industrial, Industrial, Industrial","Sim"
"Gerência Regional / GO","861100/1981","Requerimento de Autorização de Pesquisa","Concessão de Lavra","33.931.486/0014-55","MOSAIC FERTILIZANTES P&K LTDA.","CATALÃO - GO, OUVIDOR - GO","FOSFATO","Demais substâncias","Sim"
"Gerência Regional / GO","860000/1980","Requerimento de Autorização de Pesquisa","Direito de Requerer a Lavra","33.931.486/0014-55","MOSAIC FERTILIZANTES P&K LTDA.","OUVIDOR - GO","TITÂNIO","Demais substâncias","Sim"
"Gerência Regional / GO","860358/2012","Requerimento de Cessão parcial","Concessão de Lavra","36.829.356/0001-80","CATALANA IND E COM DE ARTEFATOS DE CIMENTO E CONST LTDA","CUMARI - GO, NOVA AURORA - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860357/2012","Requerimento de Cessão parcial","Concessão de Lavra","36.829.356/0001-80","CATALANA IND E COM DE ARTEFATOS DE CIMENTO E CONST LTDA","CUMARI - GO, NOVA AURORA - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860356/2012","Requerimento de Cessão parcial","Concessão de Lavra","36.829.356/0001-80","CATALANA IND E COM DE ARTEFATOS DE CIMENTO E CONST LTDA","CUMARI - GO, GOIANDIRA - GO, NOVA AURORA - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","861426/2007","Requerimento de Autorização de Pesquisa","Concessão de Lavra","36.829.356/0001-80","CATALANA IND E COM DE ARTEFATOS DE CIMENTO E CONST LTDA","CORUMBAÍBA - GO, CUMARI - GO, NOVA AURORA - GO","AREIA, CASCALHO, DIAMANTE, DIAMANTE","Construção civil, Construção civil, Gema, Industrial","Sim"
"Gerência Regional / GO","861092/2007","Requerimento de Autorização de Pesquisa","Concessão de Lavra","36.847.747/0001-27","V. P. DA SILVA AGROMAX - AGROPECUARIA","SILVÂNIA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861114/2012","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","37.111.010/0001-04","BRACAL MINERACAO LTDA","FORMOSA - GO, PLANALTINA - GO","MINÉRIO DE MANGANÊS","Industrial","Sim"
"Gerência Regional / GO","860878/2001","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.588.415/0001-38","MINERACAO PIRINEUS LTDA","COCALZINHO DE GOIÁS - GO, VILA PROPÍCIO - GO","DOLOMITO","Demais substâncias","Sim"
"Gerência Regional / GO","860806/2006","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.588.415/0001-38","MINERACAO PIRINEUS LTDA","PADRE BERNARDO - GO","CALCÁRIO, MÁRMORE","Fabricação de cimento, Revestimento","Sim"
"Gerência Regional / GO","860794/1995","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.588.415/0001-38","MINERACAO PIRINEUS LTDA","VILA PROPÍCIO - GO","CALCÁRIO, DOLOMITO","Corretivo de solo, Industrial","Sim"
"Gerência Regional / GO","861207/1996","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.588.415/0001-38","MINERACAO PIRINEUS LTDA","VILA PROPÍCIO - GO","DOLOMITO","Demais substâncias","Sim"
"Gerência Regional / GO","861438/2016","Requerimento de Autorização de Pesquisa","Direito de Requerer a Lavra","37.878.162/0001-37","BRITENG BRITAGEM E CONSTRUCOES LTDA","APARECIDA DE GOIÂNIA - GO, GOIÂNIA - GO","GNAISSE, SAIBRO, XISTO","Brita, Construção civil, Revestimento","Sim"
"Gerência Regional / GO","863474/1996","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.883.097/0001-38","CALCARIO OURO BRANCO LTDA","INDIARA - GO","CALCÁRIO, MÁRMORE","Corretivo de solo, Demais substâncias","Sim"
"Gerência Regional / GO","861303/2006","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.883.097/0001-38","CALCARIO OURO BRANCO LTDA","INDIARA - GO","CALCÁRIO","Fabricação de cal","Sim"
"Gerência Regional / GO","860877/1997","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.883.097/0001-38","CALCARIO OURO BRANCO LTDA","INDIARA - GO","CALCÁRIO DOLOMÍTICO","Demais substâncias","Sim"
"Gerência Regional / GO","860186/2000","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.883.097/0001-38","CALCARIO OURO BRANCO LTDA","INDIARA - GO","CALCÁRIO DOLOMÍTICO","Demais substâncias","Sim"
"Gerência Regional / GO","860173/1991","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.883.097/0001-38","CALCARIO OURO BRANCO LTDA","INDIARA - GO","CALCÁRIO","Demais substâncias","Sim"
"Gerência Regional / GO","860072/1990","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.883.097/0001-38","CALCARIO OURO BRANCO LTDA","INDIARA - GO","CALCÁRIO","Industrial","Sim"
"Gerência Regional / GO","860007/1994","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.883.097/0001-38","CALCARIO OURO BRANCO LTDA","CEZARINA - GO, INDIARA - GO","CALCÁRIO","Demais substâncias","Sim"
"Gerência Regional / GO","861350/2016","Requerimento de Autorização de Pesquisa","Concessão de Lavra","39.282.298/0001-05","MINERACAO CORCOVADO DE MINAS LTDA","NOVA ROMA - GO","ILMENITA, MÁRMORE","Industrial, Revestimento","Sim"
"Gerência Regional / GO","861326/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","39.282.298/0001-05","MINERACAO CORCOVADO DE MINAS LTDA","NOVA ROMA - GO","CONGLOMERADO, MINÉRIO DE TITÂNIO, QUARTZITO","Industrial, Revestimento, Revestimento","Sim"
"Gerência Regional / GO","861324/2016","Requerimento de Autorização de Pesquisa","Direito de Requerer a Lavra","39.282.298/0001-05","MINERACAO CORCOVADO DE MINAS LTDA","CAMPINAÇU - GO","MÁRMORE","Revestimento","Sim"
"Gerência Regional / GO","860352/2019","Requerimento de Disponibilidade para pesquisa","Direito de Requerer a Lavra","39.282.298/0001-05","MINERACAO CORCOVADO DE MINAS LTDA","IACIARA - GO","CALCÁRIO, CALCÁRIO, CALCÁRIO, CALCÁRIO, FOSFATO","Brita, Fabricação de cal, Fabricação de cimento, Fertilizantes, Revestimento","Sim"
"Gerência Regional / GO","860351/2019","Requerimento de Disponibilidade para pesquisa","Direito de Requerer a Lavra","39.282.298/0001-05","MINERACAO CORCOVADO DE MINAS LTDA","IACIARA - GO","CALCÁRIO, CALCÁRIO, CALCÁRIO, CALCÁRIO, FOSFATO","Brita, Corretivo de solo, Fabricação de cal, Fabricação de cimento, Fertilizantes","Sim"
"Gerência Regional / GO","860350/2019","Requerimento de Disponibilidade para pesquisa","Direito de Requerer a Lavra","39.282.298/0001-05","MINERACAO CORCOVADO DE MINAS LTDA","NOVA ROMA - GO","CALCÁRIO, CALCÁRIO, CALCÁRIO, CALCÁRIO, FOSFATO","Brita, Corretivo de solo, Fabricação de cal, Fabricação de cimento, Fertilizantes","Sim"
"Gerência Regional / GO","862208/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","42.184.226/0019-69","ANGLO AMERICAN NIQUEL BRASIL LTDA","BARRO ALTO - GO","MINÉRIO DE NÍQUEL","Metalurgia","Sim"
"Gerência Regional / GO","862207/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","42.184.226/0019-69","ANGLO AMERICAN NIQUEL BRASIL LTDA","BARRO ALTO - GO","MINÉRIO DE NÍQUEL","Metalurgia","Sim"
"Gerência Regional / GO","861168/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","42.184.226/0019-69","ANGLO AMERICAN NIQUEL BRASIL LTDA","BARRO ALTO - GO","MINÉRIO DE NÍQUEL","Metalurgia","Sim"
"Gerência Regional / GO","860751/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","42.184.226/0019-69","ANGLO AMERICAN NIQUEL BRASIL LTDA","BARRO ALTO - GO","MINÉRIO DE NÍQUEL","Metalurgia","Sim"
"Gerência Regional / GO","860526/2010","Requerimento de Disponibilidade para pesquisa","Concessão de Lavra","42.184.226/0019-69","ANGLO AMERICAN NIQUEL BRASIL LTDA","BARRO ALTO - GO","MINÉRIO DE NÍQUEL","Industrial","Sim"
"Gerência Regional / GO","860519/2010","Requerimento de Disponibilidade para pesquisa","Concessão de Lavra","42.184.226/0019-69","ANGLO AMERICAN NIQUEL BRASIL LTDA","BARRO ALTO - GO","MINÉRIO DE NÍQUEL","Industrial","Sim"
"Gerência Regional / GO","860510/2000","Requerimento de Autorização de Pesquisa","Concessão de Lavra","42.184.226/0019-69","ANGLO AMERICAN NIQUEL BRASIL LTDA","NIQUELÂNDIA - GO","MINÉRIO DE NÍQUEL","Metalurgia","Sim"
"Gerência Regional / GO","860359/1999","Requerimento de Autorização de Pesquisa","Concessão de Lavra","42.184.226/0019-69","ANGLO AMERICAN NIQUEL BRASIL LTDA","BARRO ALTO - GO","NÍQUEL","Demais substâncias","Sim"
"Gerência Regional / GO","808745/1968","Requerimento de Autorização de Pesquisa","Concessão de Lavra","42.184.226/0019-69","ANGLO AMERICAN NIQUEL BRASIL LTDA","BARRO ALTO - GO","MINÉRIO DE NÍQUEL","Demais substâncias","Sim"
"Gerência Regional / GO","008120/1966","Requerimento de Autorização de Pesquisa","Concessão de Lavra","42.184.226/0019-69","ANGLO AMERICAN NIQUEL BRASIL LTDA","NIQUELÂNDIA - GO","NÍQUEL","Demais substâncias","Sim"
"Gerência Regional / GO","000491/1967","Requerimento de Autorização de Pesquisa","Concessão de Lavra","42.184.226/0019-69","ANGLO AMERICAN NIQUEL BRASIL LTDA","NIQUELÂNDIA - GO","NÍQUEL","Demais substâncias","Sim"
"Gerência Regional / GO","860824/1979","Requerimento de Autorização de Pesquisa","Concessão de Lavra","42.445.403/0001-94","MINERACAO SERRA GRANDE S A","CRIXÁS - GO","OURO","Demais substâncias","Sim"
"Gerência Regional / GO","860746/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","42.445.403/0001-94","MINERACAO SERRA GRANDE S A","CRIXÁS - GO","MINÉRIO DE OURO, MINÉRIO DE PRATA","Industrial, Industrial","Sim"
"Gerência Regional / GO","860352/1979","Requerimento de Autorização de Pesquisa","Concessão de Lavra","42.445.403/0001-94","MINERACAO SERRA GRANDE S A","CRIXÁS - GO","OURO","Demais substâncias","Sim"
"Gerência Regional / GO","804366/1975","Requerimento de Autorização de Pesquisa","Concessão de Lavra","42.445.403/0001-94","MINERACAO SERRA GRANDE S A","CRIXÁS - GO","CIANITA, MINÉRIO DE OURO, MINÉRIO DE PRATA","Demais substâncias, Industrial, Industrial","Sim"
"Gerência Regional / GO","002286/1935","Requerimento de Manifesto de Mina","Concessão de Lavra","42.445.403/0001-94","MINERACAO SERRA GRANDE S A","CRIXÁS - GO","OURO","Demais substâncias","Sim"
"Gerência Regional / GO","861241/1980","Requerimento de Autorização de Pesquisa","Concessão de Lavra","42.799.486/0001-10","AMARILLO MINERACAO DO BRASIL LTDA","MARA ROSA - GO","OURO","Demais substâncias","Sim"
"Gerência Regional / GO","860952/1980","Requerimento de Autorização de Pesquisa","Concessão de Lavra","42.799.486/0001-10","AMARILLO MINERACAO DO BRASIL LTDA","MARA ROSA - GO","OURO","Demais substâncias","Sim"
"Gerência Regional / GO","860403/2013","Requerimento de Disponibilidade para pesquisa","Autorização de Pesquisa","42.799.486/0001-10","AMARILLO MINERACAO DO BRASIL LTDA","ESTRELA DO NORTE - GO, MARA ROSA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860831/2001","Requerimento de Autorização de Pesquisa","Concessão de Lavra","50.221.019/0001-36","HNK BR INDUSTRIA DE BEBIDAS LTDA.","ALEXÂNIA - GO","ÁGUA MINERAL","Industrial","Sim"
"Gerência Regional / GO","803300/1977","Requerimento de Autorização de Pesquisa","Concessão de Lavra","60.869.336/0001-17","CSN CIMENTOS BRASIL S.A.","COCALZINHO DE GOIÁS - GO","CALCÁRIO","Demais substâncias","Sim"
"Gerência Regional / GO","861218/1979","Requerimento de Autorização de Pesquisa","Concessão de Lavra","60.869.336/0001-17","CSN CIMENTOS BRASIL S.A.","COCALZINHO DE GOIÁS - GO","CALCÁRIO, CALCÁRIO DOLOMÍTICO","Demais substâncias, Demais substâncias","Sim"
"Gerência Regional / GO","861116/1989","Requerimento de Autorização de Pesquisa","Concessão de Lavra","60.869.336/0001-17","CSN CIMENTOS BRASIL S.A.","COCALZINHO DE GOIÁS - GO","ARGILA, LATERITA","Fabricação de cimento, Fabricação de cimento","Sim"
"Gerência Regional / GO","860916/1982","Requerimento de Autorização de Pesquisa","Concessão de Lavra","60.869.336/0001-17","CSN CIMENTOS BRASIL S.A.","COCALZINHO DE GOIÁS - GO","CALCÁRIO","Demais substâncias","Sim"
"Gerência Regional / GO","861979/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","61.409.892/0001-73","COMPANHIA BRASILEIRA DE ALUMINIO","BARRO ALTO - GO, SANTA RITA DO NOVO DESTINO - GO","MINÉRIO DE ALUMÍNIO","Demais substâncias","Sim"
"Gerência Regional / GO","861084/2006","Requerimento de Autorização de Pesquisa","Direito de Requerer a Lavra","61.409.892/0001-73","COMPANHIA BRASILEIRA DE ALUMINIO","MONTES CLAROS DE GOIÁS - GO","MINÉRIO DE NÍQUEL","Industrial","Sim"
"Gerência Regional / GO","803988/1975","Requerimento de Autorização de Pesquisa","Concessão de Lavra","62.258.884/0001-36","INTERCEMENT BRASIL S/A - EM RECUPERACAO JUDICIAL","CEZARINA - GO","CALCÁRIO","Demais substâncias","Sim"
"Gerência Regional / GO","861105/2001","Requerimento de Autorização de Pesquisa","Concessão de Lavra","62.258.884/0001-36","INTERCEMENT BRASIL S/A - EM RECUPERACAO JUDICIAL","CEZARINA - GO","GRANITO","Industrial","Sim"
"Gerência Regional / GO","861065/2000","Requerimento de Autorização de Pesquisa","Concessão de Lavra","62.258.884/0001-36","INTERCEMENT BRASIL S/A - EM RECUPERACAO JUDICIAL","CEZARINA - GO","CALCÁRIO","Industrial","Sim"
"Gerência Regional / GO","860915/1999","Requerimento de Autorização de Pesquisa","Concessão de Lavra","62.258.884/0001-36","INTERCEMENT BRASIL S/A - EM RECUPERACAO JUDICIAL","VICENTINÓPOLIS - GO","ARGILA, MINÉRIO DE FERRO","Demais substâncias, Demais substâncias","Sim"
"Gerência Regional / GO","860904/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","62.258.884/0001-36","INTERCEMENT BRASIL S/A - EM RECUPERACAO JUDICIAL","CEZARINA - GO","CALCÁRIO","Industrial","Sim"
"Gerência Regional / GO","861444/2012","Requerimento de Cessão parcial","Direito de Requerer a Lavra","81.244.253/0001-02","Areial do Vale Ltda","CRISTALINA - GO","AREIA, MINÉRIO DE OURO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","861443/2012","Requerimento de Cessão parcial","Direito de Requerer a Lavra","81.244.253/0001-02","Areial do Vale Ltda","CRISTALINA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861441/2012","Requerimento de Cessão parcial","Direito de Requerer a Lavra","81.244.253/0001-02","Areial do Vale Ltda","CRISTALINA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861440/2012","Requerimento de Cessão parcial","Direito de Requerer a Lavra","81.244.253/0001-02","Areial do Vale Ltda","CRISTALINA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861439/2012","Requerimento de Cessão parcial","Direito de Requerer a Lavra","81.244.253/0001-02","Areial do Vale Ltda","CRISTALINA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861438/2012","Requerimento de Cessão parcial","Direito de Requerer a Lavra","81.244.253/0001-02","Areial do Vale Ltda","CRISTALINA - GO","AREIA, MINÉRIO DE OURO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860931/1994","Requerimento de Autorização de Pesquisa","Concessão de Lavra","86.902.053/0001-13","MINERACAO MARACA INDUSTRIA E COMERCIO S/A","ALTO HORIZONTE - GO","MINÉRIO DE COBRE, MINÉRIO DE OURO","Demais substâncias, Demais substâncias","Sim"
"Gerência Regional / GO","860595/2009","Requerimento de Disponibilidade para pesquisa","Concessão de Lavra","86.902.053/0001-13","MINERACAO MARACA INDUSTRIA E COMERCIO S/A","ALTO HORIZONTE - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860273/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","86.902.053/0001-13","MINERACAO MARACA INDUSTRIA E COMERCIO S/A","ALTO HORIZONTE - GO, NOVA IGUAÇU DE GOIÁS - GO, PILAR DE GOIÁS - GO","MINÉRIO DE COBRE, MINÉRIO DE OURO, MINÉRIO DE PRATA","Industrial, Industrial, Industrial","Sim"
"Gerência Regional / GO","860938/2016","Requerimento de Cessão parcial","Direito de Requerer a Lavra","33.328.063/0001-20","Mineração Mozondó Ltda","MIMOSO DE GOIÁS - GO","CALCÁRIO","Fabricação de cal","Sim"
"Gerência Regional / GO","860407/1999","Requerimento de Autorização de Pesquisa","Concessão de Lavra","33.554.452/0001-74","Titanio Goiás Mineração Ind. e Com. Ltda","ISRAELÂNDIA - GO","MINÉRIO DE TITÂNIO","Demais substâncias","Sim"
"Gerência Regional / GO","860323/2007","Requerimento de Autorização de Pesquisa","Concessão de Lavra","33.588.328/0001-20","FORNECEDORA SILVANIA DE AREIA LTDA","SILVÂNIA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861404/2007","Requerimento de Autorização de Pesquisa","Direito de Requerer a Lavra","36.829.356/0001-80","CATALANA IND E COM DE ARTEFATOS DE CIMENTO E CONST LTDA","CUMARI - GO","DIAMANTE INDUSTRIAL","Industrial","Sim"
"Gerência Regional / GO","861629/2010","Requerimento de Mudança de Regime para Aut. de Pesquisa","Concessão de Lavra","36.843.985/0001-64","BRICCAL INDUSTRIA COMERCIO E MINERACAO LTDA","PADRE BERNARDO - GO","CALCÁRIO, CALCÁRIO","Brita, Corretivo de solo","Sim"
"Gerência Regional / GO","861658/2021","Requerimento de Autorização de Pesquisa","Direito de Requerer a Lavra","36.847.747/0001-27","V. P. DA SILVA AGROMAX - AGROPECUARIA","SILVÂNIA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860923/2001","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.588.415/0001-38","MINERACAO PIRINEUS LTDA","VILA PROPÍCIO - GO","DOLOMITO","Demais substâncias","Sim"
"Gerência Regional / GO","861205/1985","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.665.643/0001-64","SONHO DOURADO MINERACAO LTDA","CALDAS NOVAS - GO","ÁGUA MINERAL","Balneoterapia","Sim"
"Gerência Regional / GO","862117/1994","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.878.162/0001-37","BRITENG BRITAGEM E CONSTRUCOES LTDA","APARECIDA DE GOIÂNIA - GO","MICAXISTO","Demais substâncias","Sim"
"Gerência Regional / GO","863475/1996","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.883.097/0001-38","CALCARIO OURO BRANCO LTDA","INDIARA - GO","CALCÁRIO, MÁRMORE","Corretivo de solo, Demais substâncias","Sim"
"Gerência Regional / GO","860619/2001","Requerimento de Autorização de Pesquisa","Concessão de Lavra","38.046.421/0001-26","AZ CONSTRUTORA E COMÉRCIO LTDA","MIMOSO DE GOIÁS - GO, PADRE BERNARDO - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","960146/2003","Requerimento de Grupamento Mineiro","Concessão de Lavra","42.184.226/0019-69","ANGLO AMERICAN NIQUEL BRASIL LTDA","BARRO ALTO - GO, SANTA RITA DO NOVO DESTINO - GO","MINÉRIO DE NÍQUEL","Demais substâncias","Sim"
"Gerência Regional / GO","862103/1994","Requerimento de Autorização de Pesquisa","Concessão de Lavra","42.445.403/0001-94","MINERACAO SERRA GRANDE S A","CRIXÁS - GO","MINÉRIO DE OURO, MINÉRIO DE OURO","Demais substâncias, Industrial","Sim"
"Gerência Regional / GO","862000/1984","Requerimento de Autorização de Pesquisa","Concessão de Lavra","42.799.486/0001-10","AMARILLO MINERACAO DO BRASIL LTDA","MARA ROSA - GO","OURO","Demais substâncias","Sim"
"Gerência Regional / GO","860440/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","50.170.281/0012-51","PEDREIRA ANHANGUERA S.A. - EMPRESA DE MINERAÇÃO","GOIANIRA - GO","GRANITO, GRANITO","Brita, Pedra decorativa","Sim"
"Gerência Regional / GO","861123/2010","Requerimento de Cessão parcial","Direito de Requerer a Lavra","57.633.521/0001-01","Minerpal Mineração e Comércio Ltda","GOIÁS - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860557/2014","Requerimento de Autorização de Pesquisa","Direito de Requerer a Lavra","77.955.532/0001-07","CONSTRUTORA TRIUNFO S/A - EM RECUPERACAO JUDICIAL","MORRINHOS - GO","BASALTO","Revestimento","Sim"
"Gerência Regional / GO","808923/1974","Requerimento de Autorização de Pesquisa","Concessão de Lavra","86.902.053/0001-13","MINERACAO MARACA INDUSTRIA E COMERCIO S/A","ALTO HORIZONTE - GO, NOVA IGUAÇU DE GOIÁS - GO","COBRE, MINÉRIO DE OURO, MINÉRIO DE PRATA","Demais substâncias, Industrial, Industrial","Sim"
"Gerência Regional / GO","860665/1985","Requerimento de Autorização de Pesquisa","Concessão de Lavra","***.063.471-**","JIBRAN EL HADJ","COCALZINHO DE GOIÁS - GO, CORUMBÁ DE GOIÁS - GO","OURO, QUARTZO","Demais substâncias, Demais substâncias","Sim"
"Gerência Regional / GO","860362/2015","Requerimento de Autorização de Pesquisa","Direito de Requerer a Lavra","***.163.301-**","OSVALDO MOREIRA DE LIMA","DIVINÓPOLIS DE GOIÁS - GO","CALCÁRIO, FOSFATO","Fabricação de cimento, Fertilizantes","Sim"
"Gerência Regional / GO","860360/2015","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.163.301-**","OSVALDO MOREIRA DE LIMA","MONTE ALEGRE DE GOIÁS - GO","CALCÁRIO, FOSFATO","Fabricação de cimento, Fertilizantes","Sim"
"Gerência Regional / GO","860401/2016","Requerimento de Autorização de Pesquisa","Direito de Requerer a Lavra","***.492.751-**","Eny Fernando Vieira de Abreu","CRISTALINA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861249/1992","Requerimento de Autorização de Pesquisa","Concessão de Lavra","80.084.809/0001-88","COLORMINAS COLORIFICIO E MINERACAO LTDA","SANTO ANTÔNIO DO DESCOBERTO - GO","QUARTZITO","Demais substâncias","Sim"
"Gerência Regional / GO","861236/1979","Requerimento de Autorização de Pesquisa","Concessão de Lavra","80.084.809/0001-88","COLORMINAS COLORIFICIO E MINERACAO LTDA","TROMBAS - GO","CAULIM","Demais substâncias","Sim"
"Gerência Regional / GO","860652/2000","Requerimento de Autorização de Pesquisa","Concessão de Lavra","80.084.809/0001-88","COLORMINAS COLORIFICIO E MINERACAO LTDA","COCALZINHO DE GOIÁS - GO","FILITO","Industrial","Sim"
"Gerência Regional / GO","860372/2001","Requerimento de Autorização de Pesquisa","Concessão de Lavra","80.084.809/0001-88","COLORMINAS COLORIFICIO E MINERACAO LTDA","ANÁPOLIS - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","860300/1993","Requerimento de Autorização de Pesquisa","Concessão de Lavra","80.084.809/0001-88","COLORMINAS COLORIFICIO E MINERACAO LTDA","SILVÂNIA - GO","ARGILA","Demais substâncias","Sim"
"Gerência Regional / GO","860243/1999","Requerimento de Autorização de Pesquisa","Concessão de Lavra","04.372.115/0001-68","COOPEDRAS DE PIRENOPOLIS LTDA","PIRENÓPOLIS - GO","QUARTZITO","Demais substâncias","Sim"
"Gerência Regional / GO","861358/2006","Requerimento de Autorização de Pesquisa","Concessão de Lavra","04.372.115/0001-68","COOPEDRAS DE PIRENOPOLIS LTDA","PIRENÓPOLIS - GO","QUARTZITO","Pedra de talhe","Sim"
"Gerência Regional / GO","761017/1996","Requerimento de Autorização de Pesquisa","Concessão de Lavra","03.163.210/0001-99","SARKIS MINERACAO LTDA","PADRE BERNARDO - GO","CALCÁRIO","Demais substâncias","Sim"
"Gerência Regional / GO","761016/1996","Requerimento de Autorização de Pesquisa","Concessão de Lavra","03.163.210/0001-99","SARKIS MINERACAO LTDA","PADRE BERNARDO - GO","CALCÁRIO","Demais substâncias","Sim"
"Gerência Regional / GO","860116/1991","Requerimento de Autorização de Pesquisa","Concessão de Lavra","03.163.210/0001-99","SARKIS MINERACAO LTDA","PADRE BERNARDO - GO","CALCÁRIO INDUSTRIAL","Demais substâncias","Sim"
"Gerência Regional / GO","860175/2018","Requerimento de Autorização de Pesquisa","Direito de Requerer a Lavra","04.596.259/0001-06","MINERACAO CAPA BRANCA LTDA","RIO VERDE - GO","CALCÁRIO, CALCÁRIO DOLOMÍTICO","Corretivo de solo, Fabricação de cal","Sim"
