"Superintendência","Processo","Tipo de requerimento","Fase Atual","CPF/CNPJ do titular","Titular","Municipio(s)","Substância(s)","Tipo(s) de Uso","Situação"
"Gerência Regional / GO","860273/1992","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.959.500-**","FRANCISCO VICENTE DA SILVA                                                      ","CAMPOS VERDES - GO","ESMERALDA","Demais substâncias","Sim"
"Gerência Regional / GO","860057/2017","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.013.141-**","WEDSON FERNANDES DE ALMEIDA","CAMPOS VERDES - GO","ESMERALDA","Gema","Sim"
"Gerência Regional / GO","860820/1991","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.531.461-**","JOÃO BATISTA DOS SANTOS","CAMPOS VERDES - GO","ESMERALDA","Demais substâncias","Sim"
"Gerência Regional / GO","860776/2023","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.133.661-**","SEBASTIAO VIEIRA SOBRINHO","CALDAS NOVAS - GO, IPAMERI - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860268/2024","Requerimento de Mudança de Regime para PLG","Requerimento de Lavra Garimpeira","***.974.661-**","JOAQUIM DA SILVA PIRES","CAVALCANTE - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861928/1995","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.584.031-**","MARIA AMARAL COSTA","CAMPOS VERDES - GO","ESMERALDA","Demais substâncias","Sim"
"Gerência Regional / GO","860577/1999","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.275.101-**","FRANCISCO ALEXANDRE ALVES","CAMPOS VERDES - GO","ESMERALDA","Industrial","Sim"
"Gerência Regional / GO","860520/2018","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.314.771-**","JOSE PEDRO VAZ NETO","DAVINÓPOLIS - GO, OUVIDOR - GO","DIAMANTE, DIAMANTE","Gema, Industrial","Sim"
"Gerência Regional / GO","860172/1999","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.820.931-**","DOUGLAS FONTOURA E SILVA","CAMPOS VERDES - GO","ESMERALDA","Industrial","Sim"
"Gerência Regional / GO","860137/2023","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.923.261-**","JOSE EUSTAQUIO DE SOUSA","CAMPO ALEGRE DE GOIÁS - GO, CATALÃO - GO","DIAMANTE","Gema","Sim"
"Gerência Regional / GO","861449/2014","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.448.841-**","Thomaz Zuzarte Adorno Neto","CAMPOS VERDES - GO","ESMERALDA","Gema","Sim"
"Gerência Regional / GO","861126/1991","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.220.406-**","OSCAR MACHADO","CAMPOS VERDES - GO","ESMERALDA","Demais substâncias","Sim"
"Gerência Regional / GO","860652/1991","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.402.887-**","MÁRIO DE ANDRADE RAMOS NETO","CAMPOS VERDES - GO","ESMERALDA","Demais substâncias","Sim"
"Gerência Regional / GO","861142/1991","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.787.731-**","LUZIA SILVA DE JESUS","CAMPOS VERDES - GO","ESMERALDA","Demais substâncias","Sim"
"Gerência Regional / GO","860845/1992","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.872.211-**","Ronaldo Alves De Oliveira","CAMPOS VERDES - GO","ESMERALDA","Demais substâncias","Sim"
"Gerência Regional / GO","860869/1991","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.374.878-**","GEORGE ANTOINE TARLAZIS","CAMPOS VERDES - GO","ESMERALDA","Demais substâncias","Sim"
"Gerência Regional / GO","860851/1991","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.947.701-**","CLAUDINEY WASHINGTON ALVES","CAMPOS VERDES - GO","ESMERALDA","Demais substâncias","Sim"
"Gerência Regional / GO","862860/2011","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.030.978-**","Espólio de EDITH SEBASTIANA SUCHER VENDRAMINI","CAMPOS VERDES - GO","ESMERALDA","Gema","Sim"
"Gerência Regional / GO","862011/2013","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.316.808-**","Waldemar Zajac","NOVA ROMA - GO","CASSITERITA","Industrial","Sim"
"Gerência Regional / GO","860309/2009","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.190.918-**","Ubilar Ivan Machado Oliveira","CAMPOS VERDES - GO","ESMERALDA","Gema","Sim"
"Gerência Regional / MT","866251/2015","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.459.331-**","JEANNE MARTINS NASCIMENTO","BALIZA - GO, TORIXORÉU - MT","DIAMANTE, DIAMANTE, MINÉRIO DE OURO","Gema, Industrial, Industrial","Sim"
"Gerência Regional / GO","860817/2023","Requerimento de Mudança de Regime para PLG","Requerimento de Lavra Garimpeira","***.648.978-**","ROBERTO NESZLINGER","CAMPO ALEGRE DE GOIÁS - GO, IPAMERI - GO","DIAMANTE, MINÉRIO DE OURO","Gema, Industrial","Sim"
"Gerência Regional / GO","860255/2019","Requerimento de Mudança de Regime para PLG","Requerimento de Lavra Garimpeira","***.103.571-**","IVAN MARQUES","COLINAS DO SUL - GO, NIQUELÂNDIA - GO","QUARTZO, QUARTZO","Artesanato  mineral, Gema","Sim"
"Gerência Regional / GO","861048/2017","Requerimento de Mudança de Regime para PLG","Requerimento de Lavra Garimpeira","***.243.583-**","ANTONIO BERNARDO PEREIRA DE SOUZA","CAVALCANTE - GO, MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860650/1991","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.289.888-**","GERALDO JAIME CORREIA","CAMPOS VERDES - GO","ESMERALDA","Demais substâncias","Sim"
"Gerência Regional / GO","860648/1991","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.211.231-**","ANTONIO JANUÁRIO BARCELOS","CAMPOS VERDES - GO","ESMERALDA","Demais substâncias","Sim"
"Gerência Regional / GO","860653/1991","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.097.821-**","YEDA MARTINS MOURÃO","CAMPOS VERDES - GO","ESMERALDA","Demais substâncias","Sim"
"Gerência Regional / GO","860660/1991","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.853.191-**","JOSE CASTRO E SILVA","CAMPOS VERDES - GO","ESMERALDA","Demais substâncias","Sim"
"Gerência Regional / GO","860638/1991","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.489.524-**","RAIMUNDO PEREIRA DA SILVA","CAMPOS VERDES - GO","ESMERALDA","Demais substâncias","Sim"
"Gerência Regional / GO","861124/2022","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.164.776/0001-11","COOPERATIVA BRASILEIRA DE DIAMANTES","FAZENDA NOVA - GO, ISRAELÂNDIA - GO","DIAMANTE, MINÉRIO DE OURO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860637/1991","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.938.431-**","KLEBER CUNHA","CAMPOS VERDES - GO","ESMERALDA","Demais substâncias","Sim"
"Gerência Regional / GO","860232/2026","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.217.176-**","CARLOS AUGUSTO MARTINS MESQUITA","CAMPOS VERDES - GO","ESMERALDA","Gema","Sim"
"Gerência Regional / GO","861013/2016","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.921.871-**","Antonio Lazaro Moreira","NIQUELÂNDIA - GO","QUARTZO, QUARTZO","Gema, Industrial","Sim"
"Gerência Regional / MG","830791/2017","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","***.709.971-**","Macelo Moises Rosa","CATALÃO - GO, GUARDA-MOR - MG","DIAMANTE, DIAMANTE","Gema, Industrial","Sim"
"Gerência Regional / GO","860110/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","BALIZA - GO, BOM JARDIM DE GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860109/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","BALIZA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860108/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","BALIZA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860107/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","BALIZA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860106/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","NOVO BRASIL - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860105/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","NOVO BRASIL - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860104/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","NOVO BRASIL - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860103/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","ITAPIRAPUÃ - GO, NOVO BRASIL - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860101/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","FAINA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860100/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","ARAGUAPAZ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860099/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","ARAGUAPAZ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860098/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","FAINA - GO, MATRINCHÃ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860097/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","BRITÂNIA - GO, MATRINCHÃ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860015/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","FAZENDA NOVA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860014/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","FAZENDA NOVA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860013/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","FAZENDA NOVA - GO, NOVO BRASIL - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860012/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","FAZENDA NOVA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860011/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","ARENÓPOLIS - GO, DIORAMA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860010/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","ARENÓPOLIS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860009/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","PIRANHAS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860008/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","PIRANHAS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860007/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","PIRANHAS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860006/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","PIRANHAS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860005/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","PIRANHAS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860004/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","PIRANHAS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861134/2023","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","PIRANHAS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861133/2023","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","PIRANHAS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861132/2023","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","PIRANHAS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861131/2023","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","PIRANHAS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861130/2023","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","PIRANHAS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861129/2023","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","PIRANHAS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861128/2023","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","ARENÓPOLIS - GO, PIRANHAS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861127/2023","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","ARENÓPOLIS - GO, PIRANHAS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861126/2023","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","PIRANHAS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861125/2023","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","PIRANHAS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861123/2023","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","PIRANHAS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861122/2023","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","BOM JARDIM DE GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861121/2023","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","BOM JARDIM DE GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860982/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","BELA VISTA DE GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860979/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","BELA VISTA DE GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860891/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","BELA VISTA DE GOIÁS - GO, SILVÂNIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860890/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","JUSSARA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860889/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","JUSSARA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860888/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","JUSSARA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860887/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","JUSSARA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860886/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","JUSSARA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860885/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","JUSSARA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860884/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","FAINA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860883/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","MATRINCHÃ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860882/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","MATRINCHÃ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860782/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","PIRANHAS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860781/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","NOVO BRASIL - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860554/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","FAINA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860553/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","ARAGUAPAZ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860552/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","ARAGUAPAZ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860551/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","ARAGUAPAZ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860550/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","ARAGUAPAZ - GO, FAINA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860160/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","FAINA - GO, GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860159/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","FAINA - GO, GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860158/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860157/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860156/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","FAINA - GO, GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860155/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860154/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860153/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860152/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","GOIÁS - GO, ITAPIRAPUÃ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860151/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","GOIÁS - GO, ITAPIRAPUÃ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860150/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","ITAPIRAPUÃ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860149/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","ITAPIRAPUÃ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860148/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","ITAPIRAPUÃ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860147/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","ITAPIRAPUÃ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860146/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","ITAPIRAPUÃ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860111/2024","Requerimento de Lavra Garimpeira","Requerimento de Lavra Garimpeira","09.667.133/0001-90","COOPERATIVA DOS GARIMPEIROS DE APIACAS - COOGAP","BALIZA - GO, BOM JARDIM DE GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
