"Superintendência","Processo","Tipo de requerimento","Fase Atual","CPF/CNPJ do titular","Titular","Municipio(s)","Substância(s)","Tipo(s) de Uso","Situação"
"Gerência Regional / GO","860525/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","61.117.530/0001-09","W.C.S.J. RECURSOS MINERAIS LTDA","JUSSARA - GO","ILMENITA","Industrial","Sim"
"Gerência Regional / GO","860824/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.769.091-**","FERNAO CURY RODRIGUES","GUAPÓ - GO","GRANITO, GRANITO","Brita, Industrial","Sim"
"Gerência Regional / GO","860640/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","61.897.078/0001-45","MLF MINERADORA LTDA","NIQUELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860639/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","61.897.078/0001-45","MLF MINERADORA LTDA","NIQUELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860645/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","61.897.078/0001-45","MLF MINERADORA LTDA","NIQUELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860644/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","61.897.078/0001-45","MLF MINERADORA LTDA","NIQUELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860642/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","61.897.078/0001-45","MLF MINERADORA LTDA","NIQUELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860355/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.251.901-**","VINICIUS EDUARDO SILVA","MINAÇU - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860337/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.251.901-**","VINICIUS EDUARDO SILVA","MINAÇU - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860360/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.251.901-**","VINICIUS EDUARDO SILVA","MINAÇU - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860357/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.251.901-**","VINICIUS EDUARDO SILVA","MINAÇU - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860411/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","63.897.066/0001-46","ELIORA PARTICIPACOES LTDA","ISRAELÂNDIA - GO","TERRAS RARAS","Industrial","Sim"
"Gerência Regional / GO","860344/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","63.897.066/0001-46","ELIORA PARTICIPACOES LTDA","MINAÇU - GO","TERRAS RARAS","Industrial","Sim"
"Gerência Regional / GO","860680/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","63.897.066/0001-46","ELIORA PARTICIPACOES LTDA","NERÓPOLIS - GO, NOVA VENEZA - GO, SANTO ANTÔNIO DE GOIÁS - GO","GNAISSE","Revestimento","Sim"
"Gerência Regional / GO","860602/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","63.897.066/0001-46","ELIORA PARTICIPACOES LTDA","ALEXÂNIA - GO, CORUMBÁ DE GOIÁS - GO","OURO","Industrial","Sim"
"Gerência Regional / GO","860595/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","63.897.066/0001-46","ELIORA PARTICIPACOES LTDA","JARAGUÁ - GO, PIRENÓPOLIS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860591/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","63.897.066/0001-46","ELIORA PARTICIPACOES LTDA","JARAGUÁ - GO","AREIA, OURO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860566/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","63.897.066/0001-46","ELIORA PARTICIPACOES LTDA","BRAZABRANTES - GO, CATURAÍ - GO, GOIANIRA - GO, INHUMAS - GO, SANTO ANTÔNIO DE GOIÁS - GO","ARGILA","Industrial","Sim"
"Gerência Regional / GO","860437/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","63.897.066/0001-46","ELIORA PARTICIPACOES LTDA","SANTA TEREZINHA DE GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860435/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","63.897.066/0001-46","ELIORA PARTICIPACOES LTDA","MARA ROSA - GO, MUTUNÓPOLIS - GO","OURO","Industrial","Sim"
"Gerência Regional / GO","861149/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","64.077.956/0001-74","TERRAS RICAS MINERACAO LTDA","CAMPINAÇU - GO, MINAÇU - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860699/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","64.077.956/0001-74","TERRAS RICAS MINERACAO LTDA","MINAÇU - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860459/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.272.319-**","WERNER OCKNER","MINAÇU - GO","TERRAS RARAS","Industrial","Sim"
"Gerência Regional / GO","860634/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.003.351-**","RAIANY DE OLIVEIRA SPRICIGO","LUZIÂNIA - GO","MINÉRIO DE OURO, QUARTZO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860641/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","61.897.078/0001-45","MLF MINERADORA LTDA","NIQUELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860745/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.288.801-**","MARCOS JOSE SILVA PEREIRA SANTANA","MIMOSO DE GOIÁS - GO, NIQUELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860804/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","62.331.484/0001-09","RGM MINERACAO LTDA","SÃO LUÍS DE MONTES BELOS - GO","GNAISSE, MINÉRIO DE OURO","Brita, Industrial","Sim"
"Gerência Regional / GO","860356/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.251.901-**","VINICIUS EDUARDO SILVA","MINAÇU - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860918/2025","Requerimento de Cessão parcial","Autorização de Pesquisa","60.362.335/0001-81","ALVES MOREIRA LTDA","CAMPINAÇU - GO, CAMPINORTE - GO","AREIA, MINÉRIO DE NIÓBIO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860930/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","55.483.749/0001-29","JOIA RARA ENERGIA E MINERACAO LTDA","MINEIROS - GO, PEROLÂNDIA - GO","CALCÁRIO, DIAMANTE, MINÉRIO DE OURO","Fabricação de cimento, Gema, Industrial","Sim"
"Gerência Regional / GO","860934/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.391.101-**","LUCIANO PAIXAO COSTA","PADRE BERNARDO - GO","CALCÁRIO, CALCÁRIO, FOSFATO","Corretivo de solo, Fabricação de cimento, Fertilizantes","Sim"
"Gerência Regional / GO","861001/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.030.121-**","GLAUCIO GONCALVES DOS SANTOS","VILA PROPÍCIO - GO","AREIA, MINÉRIO DE OURO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","861024/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.041.791-**","RUBENS RIBEIRO GUIMARAES","JANDAIA - GO","OURO","Industrial","Sim"
"Gerência Regional / GO","860528/2024","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","63.674.000/0001-97","MBL MINERACAO, EXPORTACAO E IMPORTACAO LTDA","MONTE ALEGRE DE GOIÁS - GO","CASSITERITA","Industrial","Sim"
"Gerência Regional / GO","860428/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","63.897.066/0001-46","ELIORA PARTICIPACOES LTDA","NIQUELÂNDIA - GO","OURO","Industrial","Sim"
"Gerência Regional / GO","861535/2024","Requerimento de Pesquisa - Leilão","Autorização de Pesquisa","63.195.737/0001-27","FAINA 861.535 SPE LTDA","FAINA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861150/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","64.077.956/0001-74","TERRAS RICAS MINERACAO LTDA","MINAÇU - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860038/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.932.451-**","NIOBE SIMONE CARNEIRO","GAMELEIRA DE GOIÁS - GO, SILVÂNIA - GO","MINÉRIO DE OURO, QUARTZITO","Industrial, Revestimento","Sim"
"Gerência Regional / GO","860066/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.571.681-**","EDUARDO SANTINONI RODRIGUES JOVEM","GOIÁS - GO, GUARAÍTA - GO","MINÉRIO DE OURO, OURO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860152/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.760.386-**","RONALDO LEMOS DA SILVA JUNIOR","JARAGUÁ - GO","AREIA, ARGILA REFRATÁRIA, CASCALHO","Construção civil, Construção civil, Industrial","Sim"
"Gerência Regional / GO","860313/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","44.844.072/0001-90","TR BORGES LTDA","ARAÇU - GO, AVELINÓPOLIS - GO, CATURAÍ - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860440/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.942.911-**","ANTONIO DOS REIS NASCIMENTO","COLINAS DO SUL - GO, NIQUELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860661/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.501.401-**","JOVIANO PEREIRA DA NATIVIDADE NETO","SÃO JOÃO D'ALIANÇA - GO","MINÉRIO DE MANGANÊS","Industrial","Sim"
"Gerência Regional / GO","860748/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.370.741-**","JOSE CARLOS GARROTE DE SOUZA","MUNDO NOVO - GO","FOSFATO","Fertilizantes","Sim"
"Gerência Regional / GO","860112/2017","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","11.097.449/0001-36","Espaço Construções e Projetos Ltda","CÓRREGO DO OURO - GO, MOIPORÁ - GO","AREIA, MINÉRIO DE OURO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860266/2013","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","02.174.951/0001-02","MINERACAO DE CALCARIO MONTIVIDIU LTDA","FAINA - GO","ILMENITA","Industrial","Sim"
"Gerência Regional / GO","860406/2014","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","02.174.951/0001-02","MINERACAO DE CALCARIO MONTIVIDIU LTDA","MONTIVIDIU - GO","CALCÁRIO","Fabricação de cal","Sim"
"Gerência Regional / GO","860499/2022","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","02.174.951/0001-02","MINERACAO DE CALCARIO MONTIVIDIU LTDA","JARAGUÁ - GO","CASCALHO, QUARTZO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","861374/2016","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","02.174.951/0001-02","MINERACAO DE CALCARIO MONTIVIDIU LTDA","CAIAPÔNIA - GO","CALCÁRIO, CALCÁRIO","Corretivo de solo, Fabricação de cimento","Sim"
"Gerência Regional / GO","861378/2016","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","02.174.951/0001-02","MINERACAO DE CALCARIO MONTIVIDIU LTDA","INDIARA - GO","CALCÁRIO","Corretivo de solo","Sim"
"Gerência Regional / GO","861379/2016","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","02.174.951/0001-02","MINERACAO DE CALCARIO MONTIVIDIU LTDA","CEZARINA - GO, INDIARA - GO","CALCÁRIO","Corretivo de solo","Sim"
"Gerência Regional / GO","861418/2016","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","02.174.951/0001-02","MINERACAO DE CALCARIO MONTIVIDIU LTDA","CAMPOS BELOS - GO, MONTE ALEGRE DE GOIÁS - GO","CALCÁRIO, FOSFATO","Fabricação de cimento, Fertilizantes","Sim"
"Gerência Regional / GO","861605/2024","Requerimento de Cessão parcial","Autorização de Pesquisa","***.496.111-**","MARLON EDUARDO GRACIANO DE ARAUJO","ANICUNS - GO","CALCÁRIO CALCÍTICO, CASCALHO","Construção civil, Fabricação de cimento","Sim"
"Gerência Regional / TO","864510/2021","Requerimento de Pesquisa - Leilão","Autorização de Pesquisa","***.635.716-**","ADRIANO VICTOR MAGALHAES ZANINI","JAÚ DO TOCANTINS - TO, MONTIVIDIU DO NORTE - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861137/2022","Requerimento de Pesquisa - Leilão","Autorização de Pesquisa","43.972.328/0001-82","ECOBIO MINERACAO LTDA","ARENÓPOLIS - GO","AREIA, DIAMANTE, MINÉRIO DE OURO","Construção civil, Gema, Industrial","Sim"
"Gerência Regional / GO","861244/2014","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.940.851-**","Charles Antonio do Amaral","TERESINA DE GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861478/2015","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.940.851-**","Charles Antonio do Amaral","MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860170/2019","Requerimento de Mudança de Regime para Aut. de Pesquisa","Autorização de Pesquisa","***.648.751-**","Fabio de Castro Moura","NIQUELÂNDIA - GO","QUARTZO","Industrial","Sim"
"Gerência Regional / GO","860258/2022","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.648.751-**","Fabio de Castro Moura","LUZIÂNIA - GO","MINÉRIO DE OURO, OURO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860259/2022","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.648.751-**","Fabio de Castro Moura","LUZIÂNIA - GO","MINÉRIO DE OURO, OURO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860310/2019","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.648.751-**","Fabio de Castro Moura","MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860326/2019","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.648.751-**","Fabio de Castro Moura","NIQUELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861824/2021","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","41.285.415/0001-36","MINERACAO SERRA NEGRA LTDA","QUIRINÓPOLIS - GO, RIO VERDE - GO","AREIA, DIAMANTE","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860190/2019","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.040.169-**","ANTONIO MARTINS DOS SANTOS","NIQUELÂNDIA - GO","MINÉRIO DE MANGANÊS","Industrial","Sim"
"Gerência Regional / GO","860191/2019","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.040.169-**","ANTONIO MARTINS DOS SANTOS","NIQUELÂNDIA - GO","MINÉRIO DE MANGANÊS","Industrial","Sim"
"Gerência Regional / GO","860192/2019","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.040.169-**","ANTONIO MARTINS DOS SANTOS","NIQUELÂNDIA - GO","MINÉRIO DE MANGANÊS","Industrial","Sim"
"Gerência Regional / GO","860586/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.865.768-**","MANOEL BARBOSA LOPES JUNIOR","NOVA ROMA - GO","TERRAS RARAS","Industrial","Sim"
"Gerência Regional / GO","860587/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.865.768-**","MANOEL BARBOSA LOPES JUNIOR","NOVA ROMA - GO","TERRAS RARAS","Industrial","Sim"
"Gerência Regional / GO","860844/2019","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.040.169-**","ANTONIO MARTINS DOS SANTOS","NIQUELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860847/2019","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.040.169-**","ANTONIO MARTINS DOS SANTOS","NIQUELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860848/2019","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.040.169-**","ANTONIO MARTINS DOS SANTOS","NIQUELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860849/2019","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.040.169-**","ANTONIO MARTINS DOS SANTOS","NIQUELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860852/2019","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.040.169-**","ANTONIO MARTINS DOS SANTOS","NIQUELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860855/2019","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.040.169-**","ANTONIO MARTINS DOS SANTOS","NIQUELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860856/2019","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.040.169-**","ANTONIO MARTINS DOS SANTOS","NIQUELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860857/2019","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.040.169-**","ANTONIO MARTINS DOS SANTOS","NIQUELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860859/2019","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.040.169-**","ANTONIO MARTINS DOS SANTOS","NIQUELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860863/2019","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.040.169-**","ANTONIO MARTINS DOS SANTOS","NIQUELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860178/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.938.989-**","LUIZ GONZAGA DE OLIVEIRA","CORUMBÁ DE GOIÁS - GO","XISTO, XISTO","Brita, Revestimento","Sim"
"Gerência Regional / GO","860179/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.938.989-**","LUIZ GONZAGA DE OLIVEIRA","CORUMBÁ DE GOIÁS - GO","XISTO, XISTO","Brita, Revestimento","Sim"
"Gerência Regional / GO","860495/2021","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.889.121-**","David abrunhero de Araujo","TERESINA DE GOIÁS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860822/2018","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.382.361-**","CELSO EVANGELISTA DA SILVA","IPAMERI - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861966/2024","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.938.989-**","LUIZ GONZAGA DE OLIVEIRA","ALEXÂNIA - GO","GNAISSE, GNAISSE, GNAISSE, XISTO, XISTO, XISTO","Brita, Brita, Pedra de talhe, Pedra de talhe, Revestimento, Revestimento","Sim"
"Gerência Regional / GO","861967/2024","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.938.989-**","LUIZ GONZAGA DE OLIVEIRA","ALEXÂNIA - GO","GNAISSE, GNAISSE, GNAISSE, XISTO, XISTO, XISTO","Brita, Brita, Pedra de talhe, Pedra de talhe, Revestimento, Revestimento","Sim"
"Gerência Regional / GO","860212/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","54.806.789/0001-00","GEOMINE ESTUDOS GEOLOGICOS LTDA","IPORÁ - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860337/2022","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","18.230.876/0001-90","Grupo Shanz Empreendimentos e Participações Ltda Me","NIQUELÂNDIA - GO","OURO","Industrial","Sim"
"Gerência Regional / GO","860374/2022","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","18.230.876/0001-90","Grupo Shanz Empreendimentos e Participações Ltda Me","CAMPINAÇU - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860375/2022","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","18.230.876/0001-90","Grupo Shanz Empreendimentos e Participações Ltda Me","NIQUELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860376/2022","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","18.230.876/0001-90","Grupo Shanz Empreendimentos e Participações Ltda Me","NIQUELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860377/2022","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","18.230.876/0001-90","Grupo Shanz Empreendimentos e Participações Ltda Me","CAMPINAÇU - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860424/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","54.806.789/0001-00","GEOMINE ESTUDOS GEOLOGICOS LTDA","ISRAELÂNDIA - GO, JAUPACI - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860505/2022","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","18.230.876/0001-90","Grupo Shanz Empreendimentos e Participações Ltda Me","NOVA VENEZA - GO, SANTO ANTÔNIO DE GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860570/2025","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","54.806.789/0001-00","GEOMINE ESTUDOS GEOLOGICOS LTDA","COCALZINHO DE GOIÁS - GO, VILA PROPÍCIO - GO","CALCÁRIO DOLOMÍTICO, FOSFATO","Corretivo de solo, Fertilizantes","Sim"
"Gerência Regional / GO","860237/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.029.011-**","JOAO VICTOR BOTELHO MOREIRA","GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860290/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.029.011-**","JOAO VICTOR BOTELHO MOREIRA","ITAPIRAPUÃ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860750/2015","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.242.081-**","Edivaldo Pereira Naves","NIQUELÂNDIA - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","862214/2011","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.242.081-**","Edivaldo Pereira Naves","ITAPACI - GO","MINÉRIO DE FERRO","Industrial","Sim"
"Gerência Regional / GO","860728/2021","Requerimento de Pesquisa - Oferta Pública ","Autorização de Pesquisa","36.784.717/0001-19","AURALITE BRAZIL PEDRAS PRECIOSAS LTDA","CAVALCANTE - GO","MINÉRIO DE FERRO, MINÉRIO DE OURO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860750/2021","Requerimento de Pesquisa - Leilão","Autorização de Pesquisa","36.784.717/0001-19","AURALITE BRAZIL PEDRAS PRECIOSAS LTDA","NIQUELÂNDIA - GO","QUARTZITO","Industrial","Sim"
"Gerência Regional / GO","861440/2024","Requerimento de Pesquisa - Leilão","Autorização de Pesquisa","63.109.496/0001-56","ANICUNS 861.440 SPE LTDA","ANICUNS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / MT","867102/2012","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.338.309-**","Erick Eiji semprebom ","ARAGARÇAS - GO, BARRA DO GARÇAS - MT, PONTAL DO ARAGUAIA - MT","AREIA, DIAMANTE","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860078/2019","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","01.342.930/0001-96","Sucal Mineração Ltda","PEROLÂNDIA - GO","CALCÁRIO","Fabricação de cimento","Sim"
"Gerência Regional / GO","860264/2023","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","01.342.930/0001-96","Sucal Mineração Ltda","IACIARA - GO","CALCÁRIO, CALCÁRIO","Corretivo de solo, Fabricação de cimento","Sim"
"Gerência Regional / GO","860289/2024","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.455.308-**","DECIO MARTINS SILVEIRA FILHO","SÃO JOÃO D'ALIANÇA - GO","MINÉRIO DE LÍTIO, MINÉRIO DE OURO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860290/2024","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.455.308-**","DECIO MARTINS SILVEIRA FILHO","SÃO JOÃO D'ALIANÇA - GO","ÁGUA MINERAL, ÁGUA POTÁVEL DE MESA","Engarrafamento, Engarrafamento","Sim"
"Gerência Regional / GO","860559/2019","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","01.342.930/0001-96","Sucal Mineração Ltda","PEROLÂNDIA - GO","CALCÁRIO","Fabricação de cimento","Sim"
"Gerência Regional / GO","860586/2020","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.054.471-**","Walmir Gaioso da silva","CRIXÁS - GO","FOSFATO, GRANITO","Fertilizantes, Industrial","Sim"
"Gerência Regional / GO","860591/2020","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.054.471-**","Walmir Gaioso da silva","CRIXÁS - GO","MINÉRIO DE MANGANÊS","Industrial","Sim"
"Gerência Regional / GO","860645/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","01.342.930/0001-96","Sucal Mineração Ltda","PEROLÂNDIA - GO","CALCÁRIO, OURO","Corretivo de solo, Industrial","Sim"
"Gerência Regional / GO","860740/2026","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.931.921-**","DONATO BRASILEIRO DO PRADO JUNIOR","FAZENDA NOVA - GO, NOVO BRASIL - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860800/2019","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.802.266-**","CARLOS ROBERTO DE CARVALHO JUNIOR","PIRENÓPOLIS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860801/2019","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","***.802.266-**","CARLOS ROBERTO DE CARVALHO JUNIOR","PIRENÓPOLIS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860885/2018","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","27.669.214/0001-01","DALVI & FERRARI MINERAÇÃO LTDA","MONTIVIDIU DO NORTE - GO","GRANITO","Revestimento","Sim"
"Gerência Regional / GO","861130/2022","Requerimento de Autorização de Pesquisa","Autorização de Pesquisa","01.342.930/0001-96","Sucal Mineração Ltda","PEROLÂNDIA - GO","CALCÁRIO","Fabricação de cimento","Sim"
